IdAluno;Resultado;13>;14>;14>14>;14>14>14>;14>14>31>;14>31>;14>31>14>;14>31>14>31>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>31>;14>31>31>30>;14>31>41>;14>31>48>;14>31>48>29>;14>32>;14>32>31>;14>38>;14>41>;14>41>31>;14>41>41>;14>41>41>41>;14>42>;14>48>;14>49>;14>7>;14>8>;14>8>7>;16>;16>31>;16>31>14>;16>31>30>;16>31>31>;16>31>48>;17>;17>30>;17>30>30>;17>30>31>;17>31>;28>;28>30>;29>;29>14>;29>29>;29>30>;29>4>;29>48>;29>48>29>;30>;30>14>;30>14>31>;30>14>31>30>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>30>31>;30>30>31>;30>30>48>;30>31>;30>31>14>;30>31>30>;30>31>30>30>;30>31>30>31>;30>31>30>31>30>;30>32>;30>41>;30>48>;30>48>30>;31>;31>14>;31>14>31>;31>14>31>30>;31>14>41>;31>30>;31>30>14>;31>30>14>31>;31>30>14>31>30>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>31>30>31>;31>30>31>30>31>30>;31>30>48>;31>31>;31>31>30>;31>31>31>;31>31>48>;31>32>;31>32>14>;31>32>31>;31>41>;31>41>41>;31>48>;31>48>29>;31>48>29>48>;31>48>30>;31>48>48>;32>;32>14>;32>14>31>;32>31>;32>31>30>;33>;34>;34>36>;34>36>37>;34>37>;36>;36>34>;36>34>37>;36>36>;36>37>;37>;37>34>;37>36>;37>38>;38>;38>14>;38>14>31>;38>33>;38>36>;39>;4>;41>;41>14>;41>31>;41>31>30>;41>41>;41>41>31>;41>41>41>;41>41>41>41>;42>;47>;47>48>;48>;48>13>;48>14>;48>14>31>;48>29>;48>29>14>;48>29>30>;48>29>48>;48>29>48>29>;48>30>;48>30>30>;48>31>;48>48>;48>48>29>;48>48>48>;48>49>;49>;49>14>;49>48>;49>49>;6>;6>6>;7>;7>14>;8>;8>7>
31444-4428;SUCESSO;1;42;3;0;1;10;1;0;5;1;1;1;1;0;0;0;1;0;0;0;0;9;1;1;0;0;0;2;0;0;0;4;4;2;2;0;0;5;4;0;0;1;2;1;0;0;0;0;0;0;0;22;2;0;0;12;1;6;3;2;1;1;1;3;0;8;0;4;0;3;2;1;1;1;1;23;6;2;1;1;11;1;0;0;3;2;1;0;3;2;2;0;1;3;0;0;0;3;1;1;0;0;4;0;0;4;0;3;2;1;1;1;1;1;1;1;0;3;0;0;0;1;1;0;0;1;4;1;0;0;0;0;0;22;0;5;0;1;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0
31453-4429;SUCESSO;0;57;4;0;2;22;5;3;11;4;2;0;1;0;0;0;0;0;0;0;3;8;1;3;3;0;1;0;0;0;0;5;5;0;5;0;0;10;7;0;6;3;1;0;1;0;0;0;0;0;0;38;7;4;1;6;2;1;0;0;0;0;1;3;0;21;2;15;1;9;8;0;0;1;1;55;8;5;2;3;33;5;2;1;4;1;0;0;14;8;7;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;2;2;2;1;0;6;0;0;0;1;2;1;0;1;6;3;1;2;0;0;1;17;0;1;0;9;1;4;2;0;0;0;2;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;4;2;4;0;1;1
31458-4224;SUCESSO;0;33;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;10;7;0;3;1;0;0;0;1;0;0;5;0;3;2;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;11;0;0;0;5;0;5;5;4;2;1;0;0;0;2;0;1;0;0;0;1;0;0;0;23;2;0;0;1;9;0;0;0;4;4;4;4;2;1;0;0;0;2;1;1;0;1;0;1;0;0;0;0;0;0;0;14;1;0;9;5;1;1;1;0;0;2;0;0;0;0;1;1;0;0;4;1;0;0;1;1;0;14;0;1;0;2;0;0;0;4;1;1;3;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;4;0;7;4
31462-4224;SUCESSO;1;33;1;0;1;13;2;0;7;0;5;2;0;0;0;0;2;2;0;0;1;7;1;3;0;0;1;0;0;3;0;4;4;0;2;0;0;4;3;0;0;1;1;1;3;2;0;0;0;1;1;26;2;0;0;14;0;8;5;4;3;3;0;0;1;0;0;0;0;0;0;2;0;1;1;31;4;0;0;1;12;1;0;0;6;3;2;2;0;0;0;0;0;1;0;0;0;1;0;1;2;0;3;2;1;0;0;5;1;1;3;1;3;3;0;0;2;3;1;1;0;1;3;1;0;0;6;1;1;3;0;0;0;22;0;6;1;5;1;0;0;1;0;0;7;1;1;0;2;1;0;1;1;1;0;0;0;0;0;1;1;1;0;0;2;2;5;0;3;2
31464-4429;SUCESSO;1;26;2;0;1;13;1;0;1;0;0;0;0;4;1;0;1;0;0;0;1;2;0;1;0;0;0;0;0;1;0;2;2;0;0;0;0;4;3;0;3;1;3;3;1;0;0;0;0;0;0;19;3;1;1;2;0;1;0;0;0;0;0;0;0;5;1;5;1;3;2;0;0;2;1;28;4;2;0;0;10;3;1;1;1;1;0;0;3;2;0;0;1;7;2;0;0;0;0;0;1;1;2;0;0;2;0;2;0;0;0;0;3;3;2;0;1;3;0;0;0;0;3;2;0;0;5;1;1;2;0;1;1;8;0;1;0;6;1;2;0;2;1;1;7;0;0;0;1;0;0;0;0;3;0;0;3;0;1;0;1;0;0;0;13;1;2;0;1;0
31467-4429;insucesso;12;29;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;10;7;1;3;0;0;0;2;6;0;1;2;0;3;3;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;15;2;0;0;4;0;1;1;0;0;0;0;1;0;2;1;1;0;1;0;1;0;1;0;23;3;0;0;1;10;1;0;0;3;1;1;0;1;1;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;14;1;0;9;5;2;1;0;0;1;2;1;1;0;0;1;0;0;0;2;1;0;2;0;2;1;8;0;0;0;1;0;0;0;3;0;0;15;10;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;9;0;3;0;3;1
31469-4224;SUCESSO;0;59;6;0;3;20;3;2;5;0;0;0;4;2;1;1;2;0;1;0;3;10;1;2;0;0;2;1;0;1;0;4;4;0;4;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;49;6;2;0;14;2;9;7;6;6;5;0;2;2;11;5;4;1;1;0;0;0;2;1;50;8;4;1;1;27;2;2;0;6;4;2;1;7;1;1;0;0;6;2;1;0;0;0;0;3;2;6;0;0;3;0;3;0;0;1;0;1;1;1;0;0;3;0;0;0;0;1;1;0;0;5;1;1;0;1;1;0;31;0;6;3;7;0;1;0;2;0;0;13;0;1;0;0;0;0;0;0;7;2;0;0;0;0;0;2;1;0;0;2;0;6;0;2;1
31470-4224;insucesso;0;18;1;0;1;6;1;0;3;0;1;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;1;0;3;1;2;1;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;11;2;1;1;1;7;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;3;1;1;0;0;1;0;0;0;5;1;1;1;1;2;0;10;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0
31487-4428;SUCESSO;0;25;2;0;0;11;0;0;3;1;1;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;4;0;0;4;2;0;0;2;2;2;0;0;0;0;0;0;0;21;4;2;1;5;0;2;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;4;0;24;1;0;0;0;11;3;1;0;2;1;0;0;0;0;0;0;3;2;1;0;0;1;0;1;1;0;3;0;0;1;1;2;1;0;1;1;1;1;0;0;1;2;1;1;0;0;1;0;0;0;3;0;0;1;0;0;0;13;0;1;1;3;1;1;1;1;0;0;9;0;3;1;0;0;0;0;0;2;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
31488-4224;SUCESSO;3;38;0;0;0;14;4;0;3;1;0;0;1;0;0;0;1;1;0;0;1;11;0;2;1;0;0;3;0;0;0;3;3;1;0;0;0;1;0;0;0;1;0;0;3;1;0;0;0;1;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;1;0;0;0;0;0;28;5;0;0;1;7;1;0;0;0;0;0;0;3;2;1;0;0;1;0;0;0;2;2;0;0;0;3;3;1;0;0;2;2;1;0;0;1;1;0;0;1;7;0;0;0;0;1;0;0;0;3;1;0;1;0;0;0;15;0;2;0;2;1;1;0;0;0;0;6;3;0;0;3;1;0;1;0;0;0;0;0;0;0;1;6;3;3;0;0;0;3;0;0;0
31493-4224;SUCESSO;4;65;0;0;0;36;6;2;16;4;2;0;1;3;2;1;2;0;2;1;7;3;0;1;0;0;6;0;0;0;0;8;8;0;4;0;1;14;13;0;2;1;1;1;10;4;0;0;0;4;0;55;14;9;5;15;4;8;3;2;0;0;4;5;1;12;2;4;1;3;2;1;0;8;2;74;12;5;1;2;32;5;5;2;9;3;1;1;4;2;0;0;3;6;3;1;0;2;0;0;1;0;6;1;1;2;0;8;3;2;4;2;3;3;2;1;1;8;1;1;0;1;3;1;0;0;12;3;3;2;3;0;5;15;0;1;0;3;0;1;1;0;1;1;20;2;3;2;7;3;0;1;0;4;0;0;2;2;0;1;3;1;0;0;4;0;2;0;0;0
31496-4224;SUCESSO;0;33;3;0;0;11;4;1;1;0;1;0;0;0;0;0;0;0;0;0;2;4;0;1;1;0;2;1;0;0;0;3;3;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;15;1;0;0;6;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;28;10;3;0;0;4;1;0;0;2;0;0;0;1;0;0;0;0;2;0;0;0;2;2;0;2;0;0;0;0;0;0;4;4;3;0;0;3;3;0;0;2;13;3;2;0;1;3;0;0;1;8;2;0;2;0;0;0;25;0;3;0;5;0;3;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;1;0;0;0
31508-4224;SUCESSO;3;12;1;0;0;6;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;5;0;3;1;0;0;0;0;0;0;5;5;0;0;0;1;2;1;0;0;1;1;0;9;0;0;1;0;4;4;9;0;0;0;3;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;18;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;4;1;1;1;0;0;0;1;0;4;3;1;0;0;1;0;0;0;0;3;3;2;2;1;3;1;1;0;2;3;0;0;2;5;1;1;3;0;0;2;23;0;1;0;8;1;5;5;0;0;0;15;1;3;1;9;0;1;4;4;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0
31510-4428;SUCESSO;1;24;1;0;0;6;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;5;1;2;1;0;0;0;0;0;0;4;4;0;0;0;2;1;0;0;0;1;0;0;19;0;0;0;0;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;7;6;2;0;0;1;0;0;0;0;1;1;0;0;1;3;1;1;0;0;1;0;0;0;3;0;0;1;0;0;1;16;0;3;0;5;1;3;2;1;0;0;20;0;0;0;17;0;0;4;3;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
31520-4429;SUCESSO;1;51;1;0;0;9;1;1;2;0;0;0;1;0;0;0;0;0;1;0;1;6;0;0;0;0;1;1;0;0;0;3;3;0;0;0;0;2;1;0;1;1;0;0;1;1;0;0;0;0;0;21;2;0;0;0;0;0;0;0;0;0;0;0;0;8;0;4;0;1;1;0;0;0;0;40;4;1;0;1;14;2;0;0;0;0;0;0;6;4;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;2;2;0;3;0;0;0;2;2;0;0;1;4;1;1;1;0;0;0;17;0;1;0;2;0;1;1;3;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0
31522-4224;SUCESSO;0;44;8;0;3;21;1;0;11;1;3;1;1;0;0;0;4;0;2;2;2;5;1;3;1;0;0;3;0;0;0;3;3;0;2;0;1;3;2;0;0;1;3;2;9;0;0;0;0;0;0;27;5;1;1;6;2;1;1;0;0;0;0;1;0;3;0;0;0;0;0;3;0;3;1;33;3;1;1;0;15;1;0;0;3;1;0;0;1;0;0;0;2;2;0;0;1;4;2;1;0;0;9;2;0;2;2;11;8;4;2;0;1;1;0;0;1;2;1;1;0;0;1;0;0;1;5;1;0;1;0;0;0;11;0;1;0;5;0;1;0;0;0;0;17;0;0;0;8;0;0;0;0;3;0;0;2;1;0;0;4;2;0;2;0;0;0;0;1;0
31524-4429;SUCESSO;0;25;2;0;1;7;1;0;3;1;1;0;0;1;0;0;0;0;0;0;1;6;1;0;0;0;0;1;0;3;0;5;5;0;3;0;0;2;1;0;0;1;0;0;1;0;0;1;0;0;0;11;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;6;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;1;1;0;0;0;6;2;1;0;0;2;2;1;1;1;3;0;0;0;1;2;0;0;1;5;2;1;2;0;0;1;15;0;2;0;1;1;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;10;6;2;0;3;1
31525-4224;SUCESSO;2;27;1;0;0;10;0;0;2;1;1;0;0;2;0;0;3;0;0;0;1;5;0;1;1;0;2;1;0;2;0;2;2;0;2;0;0;1;0;0;0;1;0;0;2;0;0;0;0;1;0;18;2;0;0;10;0;3;1;0;0;0;1;1;7;1;0;0;0;0;0;0;0;9;5;20;2;1;0;0;5;1;0;0;2;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;1;0;7;0;0;5;3;4;1;1;0;0;1;1;0;0;1;2;1;1;0;0;1;0;0;0;2;1;0;1;0;0;1;20;0;0;0;2;0;1;0;2;0;0;18;0;3;1;1;0;0;0;0;10;7;0;7;0;1;1;2;0;1;1;0;0;0;0;2;0
31526-4224;SUCESSO;0;12;1;0;0;4;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;2;0;1;0;0;1;0;0;0;0;2;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;17;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;3;0;0;0;0;0;0;11;0;1;0;4;1;1;0;1;1;1;3;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;1;0;27;7;1;0;0;0
31529-4224;SUCESSO;0;21;1;0;0;4;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;6;0;2;0;0;0;0;0;0;0;3;3;0;2;0;1;3;2;0;1;1;0;0;0;0;0;0;0;0;0;18;0;0;0;9;0;3;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;19;0;0;0;0;9;0;0;0;6;3;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;4;0;0;3;1;0;0;0;0;0;1;1;0;0;1;6;1;1;0;0;1;0;0;1;3;0;0;0;1;0;0;22;0;2;0;4;2;1;1;0;0;0;4;0;0;0;0;0;0;0;0;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
31539-4429;insucesso;0;37;0;0;0;14;0;0;3;0;0;0;1;4;0;0;1;1;0;0;1;7;1;1;0;0;0;0;2;1;1;2;2;0;1;1;0;2;1;0;0;1;1;1;2;0;1;1;0;1;1;19;2;0;0;5;0;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;30;3;1;0;0;7;0;0;0;3;1;1;1;1;0;0;0;0;5;1;2;0;1;1;0;0;0;2;2;0;0;0;1;1;1;0;0;3;3;1;1;1;8;2;1;2;2;3;1;1;1;6;1;0;2;0;0;0;23;0;4;0;5;1;1;0;0;0;0;2;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;3;4;0;1;1
31540-4428;insucesso;0;47;12;3;1;9;0;0;3;0;2;1;0;2;0;2;0;0;7;6;4;2;0;1;0;2;1;0;0;0;0;3;3;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;18;2;0;0;6;1;4;2;1;1;0;0;1;0;5;1;1;0;0;0;3;0;2;0;30;3;1;0;0;15;1;0;0;5;3;0;0;3;1;0;0;2;5;2;3;0;2;1;0;3;1;1;0;0;1;0;13;6;0;7;4;1;1;1;1;0;1;0;0;0;1;2;0;0;0;9;0;0;1;0;0;0;8;1;1;0;4;0;1;0;2;0;0;4;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31546-4224;insucesso;0;40;3;0;0;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;5;1;1;0;0;2;0;0;0;0;4;4;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;8;3;0;0;2;0;2;2;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;21;3;0;0;0;5;3;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;1;0;3;1;0;1;0;1;1;1;1;0;1;1;0;0;1;1;0;0;1;3;1;1;0;0;0;0;16;0;2;1;3;1;1;0;0;0;0;5;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0
31547-4428;SUCESSO;5;48;6;0;0;16;3;1;7;0;2;0;1;1;0;1;3;0;1;0;2;12;1;1;1;0;6;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;6;1;0;0;0;1;0;15;1;0;0;7;0;4;2;2;2;2;1;1;3;2;0;2;2;1;1;0;2;6;0;33;5;3;2;1;11;0;0;0;6;4;2;2;2;2;1;0;3;3;0;0;1;1;0;0;2;0;6;1;0;2;1;3;2;1;0;0;2;2;2;1;0;3;0;0;0;1;2;1;0;1;5;0;0;2;1;0;1;28;0;2;0;4;0;3;0;0;1;1;29;4;8;2;6;1;0;1;0;3;1;0;10;1;4;4;5;2;3;1;0;0;1;0;0;0
31549-4428;SUCESSO;0;36;2;0;2;21;1;0;0;0;0;0;0;5;0;0;7;7;0;0;0;9;0;4;2;0;1;0;0;0;0;6;5;0;0;0;2;2;1;0;0;0;3;3;30;2;0;5;0;16;16;10;2;2;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;46;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;11;0;1;4;2;0;1;0;0;21;19;10;0;0;4;0;0;1;0;2;2;0;0;2;3;2;2;0;0;2;0;0;1;7;0;0;2;1;1;2;24;0;3;0;11;1;6;4;1;10;9;43;0;1;0;29;2;3;16;16;0;0;0;5;2;0;0;1;0;0;0;0;0;0;0;0;0
31562-4429;insucesso;0;10;0;0;0;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;2;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;4;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;1;1;1;0;2;1;0;0;1;1;0;0;1;3;0;0;1;0;0;0;4;0;1;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
31563-4224;SUCESSO;2;41;0;0;0;12;1;0;3;0;1;1;2;4;0;0;0;0;0;0;1;7;0;1;1;0;2;1;0;0;0;3;3;1;2;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;18;5;2;0;6;2;3;1;1;1;1;2;2;1;6;3;2;1;1;0;0;1;1;0;29;7;2;1;2;9;3;2;0;3;3;1;1;2;2;1;0;0;5;1;0;1;0;0;0;4;1;1;0;0;0;1;2;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;4;1;0;1;0;0;1;32;0;3;0;5;1;2;1;0;1;1;8;1;3;1;1;0;0;1;1;0;0;0;3;0;0;0;2;0;1;0;0;0;1;0;1;0
31566-4428;SUCESSO;0;10;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;5;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;9;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9;0;2;0;3;1;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31569-4224;insucesso;4;44;3;0;1;20;2;1;1;0;0;0;0;3;0;0;8;8;2;2;1;5;0;0;0;1;4;1;0;4;4;2;2;0;1;0;1;1;0;0;0;1;0;0;42;0;3;3;4;15;7;10;2;2;0;2;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;35;5;2;0;0;4;0;0;0;2;1;1;0;0;0;0;0;1;3;1;2;0;2;0;1;1;0;15;14;0;0;2;6;0;0;5;0;3;2;1;1;1;2;1;1;0;1;2;1;0;1;4;2;1;1;0;1;5;22;0;0;0;2;0;0;0;1;5;4;52;1;5;0;39;0;0;10;0;1;1;5;6;2;2;0;3;2;2;0;15;1;8;1;10;8
31570-4224;SUCESSO;1;40;2;0;1;17;1;0;3;0;1;1;0;0;0;3;0;0;0;0;2;7;0;2;0;0;0;1;0;1;0;4;4;2;1;0;0;3;1;0;0;2;2;2;0;0;0;0;0;0;0;23;4;0;0;8;1;6;4;2;0;0;1;2;0;3;0;2;2;0;0;1;0;0;0;36;4;2;1;0;12;1;0;0;4;2;2;1;1;1;0;0;0;2;1;0;0;0;0;0;5;1;0;0;0;0;0;4;0;0;2;1;1;1;0;0;1;1;1;1;0;0;1;0;0;1;5;1;1;1;0;0;0;24;0;3;1;5;2;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0
31572-4428;insucesso;1;20;1;0;0;7;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;3;1;1;0;0;0;0;0;0;0;4;4;1;0;0;3;1;1;0;0;0;0;0;7;0;1;1;0;2;2;7;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;21;1;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;7;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10;0;2;1;4;1;2;0;0;0;0;10;1;0;0;7;0;0;2;0;1;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0
31580-4429;SUCESSO;4;49;2;0;0;30;1;0;18;0;16;9;2;4;1;2;3;1;3;2;2;11;0;4;1;0;0;0;0;0;0;3;3;0;1;0;0;9;7;0;0;2;1;0;9;1;0;4;0;2;1;54;4;2;1;36;1;21;13;9;8;6;2;3;2;5;0;2;2;0;0;1;2;3;0;49;7;3;0;3;33;0;0;0;25;16;10;7;2;1;0;0;0;5;2;2;0;2;2;1;3;2;5;1;0;1;0;6;2;1;5;3;1;1;0;0;1;3;1;1;0;0;1;0;0;0;3;0;0;0;1;0;0;22;0;5;0;8;2;3;1;2;0;0;11;3;0;0;7;1;3;1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0
31586-4428;SUCESSO;0;46;2;0;0;8;2;2;2;0;0;0;0;0;0;0;1;0;3;2;1;5;0;2;0;0;2;2;0;0;0;3;3;0;1;0;1;2;0;0;0;2;0;0;4;0;0;0;0;1;0;26;1;0;0;3;1;1;0;0;0;0;0;1;0;7;0;6;0;4;1;1;0;0;0;53;4;2;1;0;15;0;0;0;0;0;0;0;6;3;1;0;0;2;0;0;0;5;2;1;0;0;8;0;0;5;0;16;4;1;8;3;2;2;0;0;2;2;1;1;0;0;2;0;0;0;3;0;0;0;0;1;1;20;0;2;0;4;1;1;0;3;2;2;18;0;3;1;4;0;0;1;0;6;1;0;3;0;2;8;9;4;3;1;0;0;0;0;0;0
31588-4429;insucesso;2;48;10;2;3;12;2;0;2;1;0;0;0;2;0;1;0;0;2;1;2;7;0;2;0;4;1;1;0;5;1;4;4;3;1;0;0;4;3;0;0;1;0;0;3;0;0;1;0;1;0;14;1;0;0;4;0;3;2;2;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;33;6;0;0;1;5;1;0;0;3;2;2;2;1;1;0;0;1;6;0;3;0;0;0;0;3;1;0;0;0;0;0;4;2;1;3;1;2;2;0;0;2;4;0;0;0;0;2;0;2;0;7;1;0;2;0;3;2;20;0;1;0;6;1;2;1;7;1;0;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;9;1;5;0;7;3
31589-4224;SUCESSO;2;20;1;0;0;7;2;0;1;0;0;0;1;0;0;0;2;2;3;2;1;6;0;1;0;0;1;0;0;1;0;4;4;1;0;0;1;3;2;0;0;1;0;0;8;1;0;0;0;1;1;9;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;1;0;1;0;2;0;1;0;23;5;1;0;0;3;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;3;0;3;0;0;6;5;0;1;1;12;1;1;10;2;2;2;0;0;1;4;1;1;0;1;2;1;0;0;3;0;0;2;0;2;3;16;0;0;0;4;0;1;0;1;1;1;10;0;1;1;8;1;0;1;1;1;1;0;1;1;0;0;2;0;2;1;0;0;0;0;1;0
31591-4428;insucesso;0;30;0;0;0;9;3;0;5;0;0;0;2;0;0;0;0;0;0;0;1;11;0;2;0;0;0;4;0;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;3;0;3;3;1;0;0;0;25;6;2;1;3;10;0;0;0;0;0;0;0;6;3;2;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;6;6;3;0;0;1;1;1;1;0;4;0;0;0;1;1;0;0;0;4;2;2;0;1;0;3;29;0;2;0;7;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0
