IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;14>;14>14>;14>2>;14>2>14>;14>2>2>;14>2>31>;14>2>31>30>;14>2>41>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>31>;14>31>41>;14>32>;14>32>31>;14>32>31>30>;14>38>;14>38>36>;14>39>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>49>;14>7>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>31>;2>14>41>;2>2>;2>2>31>;2>3>;2>31>;2>31>30>;2>31>30>30>;2>41>;2>41>41>;2>46>;2>46>1>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>2>;30>14>31>;30>14>31>30>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>31>;30>30>41>;30>30>48>;30>31>;30>31>30>;30>41>;30>48>;31>;31>14>;31>2>;31>30>;31>30>14>;31>30>17>;31>30>17>30>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>48>;32>;32>31>;32>31>30>;33>;34>;34>38>;36>;36>14>;36>34>;36>34>38>;36>36>;36>36>34>;36>36>36>;36>36>36>36>;36>36>36>36>36>;36>36>36>36>36>36>;36>36>36>36>36>36>36>;36>38>;38>;38>14>;38>33>;38>36>;38>41>;39>;41>;41>14>;41>2>;41>31>;41>31>30>;41>38>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>30>;48>48>;49>;49>48>;49>49>;5>;5>5>;6>;6>6>;7>;7>5>;7>5>5>;7>6>;8>
10088-5714;insucesso;0;0;0;0;23;1;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;12;3;1;5;1;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;1;1;0;2;1;0;3;1;0;0;0;1;1;0;6;3;0;0;0;3;0;0;0;2;1;2;0;1;0;0;0;0;0;0;0;0;1;1;12;1;1;3;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;3;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;4;1;1;1;2;0;24;0;5;5;1;3;8;1;2;3;3;0;0;0;0;0;3;0;3;0;0;0;0;4;4;0;0;4;4;4;0;0
10127-5469;SUCESSO;1;1;1;1;37;1;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;2;0;14;1;1;5;2;0;1;1;1;1;0;0;0;0;11;1;1;0;3;0;0;2;0;0;0;0;0;2;0;1;1;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;9;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;7;0;1;0;2;1;1;0;0;0;0;1;8;1;1;2;0;1;29;0;5;4;0;1;11;0;2;6;4;1;1;1;1;1;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0
10786-5469;SUCESSO;4;3;3;2;35;1;10;0;3;2;0;1;0;0;6;0;2;0;2;1;1;0;0;0;0;0;2;0;0;6;0;0;0;0;0;0;2;2;1;2;2;1;0;20;3;1;0;1;0;0;5;0;0;4;2;2;1;0;3;3;0;1;0;1;10;4;2;0;0;1;0;0;1;5;3;3;1;2;0;0;0;0;0;0;3;3;0;0;17;1;1;9;1;0;0;5;3;2;0;0;0;2;2;0;0;2;1;1;0;0;0;0;4;3;3;5;0;3;0;4;3;2;2;2;2;1;0;10;1;4;1;0;0;11;0;0;0;0;1;1;0;0;0;0;0;5;3;3;3;2;2;0;0;2;2;1;0;0;0;0;0;0;0;0;0
110-7098;insucesso;0;0;0;0;13;0;4;0;1;1;1;0;0;0;4;0;1;0;1;1;1;0;1;0;0;0;2;0;0;1;1;0;0;0;0;1;1;1;0;4;4;0;0;9;0;0;0;0;0;0;2;1;1;4;2;0;1;0;0;0;1;1;0;0;14;0;0;0;0;0;2;2;3;5;0;4;0;3;1;1;0;0;0;0;2;1;0;1;14;0;3;7;0;0;0;3;2;2;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;2;0;1;1;2;0;1;1;0;0;0;0;3;1;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;1;0;0;0;0;0;2;0;4;0;0;0;0
11091-6388;SUCESSO;1;1;0;0;56;1;2;0;0;1;0;0;0;0;12;0;9;0;5;4;3;0;0;0;0;0;4;1;0;10;2;0;2;1;2;3;0;0;0;2;1;0;1;13;0;0;0;0;0;0;3;0;0;2;1;1;2;0;1;1;0;0;0;0;22;5;0;2;1;0;0;0;0;13;2;9;1;7;6;5;4;2;2;0;2;1;2;0;23;0;0;17;0;0;0;12;9;7;6;5;4;0;0;0;0;0;0;3;0;0;0;0;1;1;0;15;0;1;0;5;0;1;0;0;0;0;1;8;0;1;3;2;0;36;0;2;2;2;1;14;0;2;5;2;1;1;1;1;0;3;0;0;0;3;1;2;6;5;5;0;8;5;5;2;0
11848-6398;insucesso;1;0;1;1;34;5;5;1;0;1;1;0;1;0;2;0;2;0;1;0;0;0;0;0;0;0;1;0;0;7;0;0;0;0;0;0;1;1;0;1;1;0;0;10;0;0;0;2;0;0;0;0;0;1;1;1;1;0;0;0;0;2;0;0;12;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;2;1;10;1;0;7;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;6;0;1;1;3;0;1;0;0;0;0;0;2;0;1;0;0;0;19;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0
11848-7098;SUCESSO;1;0;1;1;18;1;2;0;0;1;0;0;0;0;6;0;6;1;2;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;2;2;0;0;6;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;12;2;0;1;1;0;0;0;1;4;1;3;1;2;0;0;0;0;0;0;2;1;0;2;11;1;0;9;1;0;0;4;3;2;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;1;6;0;1;0;3;1;3;2;1;1;1;0;2;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
12526-6388;SUCESSO;1;0;1;1;21;0;6;0;1;0;0;0;0;0;6;0;3;0;3;2;2;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;9;7;0;1;7;1;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;2;14;2;2;0;0;0;0;0;0;5;2;3;1;2;1;0;0;0;0;0;0;0;0;0;10;0;0;4;0;0;0;4;2;2;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13005-6398;SUCESSO;2;1;1;1;25;0;7;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;8;0;0;4;2;0;0;1;1;0;0;0;0;0;22;1;1;0;2;0;0;4;0;0;2;0;0;3;0;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;2;0;2;0;1;1;1;1;0;0;0;1;0;0;0;6;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;1;1;2;0;31;1;4;2;1;0;10;0;2;3;1;1;2;1;1;1;3;0;2;0;1;1;1;0;0;0;0;1;0;0;0;0
13016-5468;insucesso;1;1;1;1;61;4;10;3;1;2;2;3;5;1;12;2;9;0;8;6;5;0;0;4;1;1;2;0;2;19;0;1;4;2;0;2;1;1;0;5;5;0;2;17;1;1;1;5;0;2;3;0;0;2;2;2;3;1;1;0;1;8;2;1;34;3;1;0;0;0;2;2;0;19;1;11;0;8;6;4;0;4;0;0;5;4;2;4;25;4;0;19;0;0;0;14;9;7;5;0;0;2;1;0;0;2;1;1;0;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;3;34;5;0;2;1;1;8;0;1;3;0;0;1;0;0;1;8;1;0;0;0;0;0;3;3;0;0;3;2;2;0;0
13142-6388;SUCESSO;1;1;0;0;80;3;13;0;3;2;0;0;0;0;28;0;15;2;2;1;0;0;0;0;0;0;4;0;0;3;0;0;0;0;3;2;0;0;0;8;5;1;0;20;0;0;0;4;0;0;3;0;0;5;3;1;2;0;1;1;3;2;0;2;31;5;2;1;1;0;0;0;1;5;1;1;0;0;0;0;0;0;0;0;1;1;1;1;50;4;1;24;2;0;0;5;1;0;0;0;0;0;0;0;1;1;0;0;3;2;2;0;2;0;0;8;1;0;0;4;0;2;1;1;1;1;0;7;1;1;0;2;1;18;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;10;3;1;3;4;2;1;0;0;2;0;2;0;0;1;0
13179-5388;insucesso;0;0;0;0;2;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13179-5714;SUCESSO;1;1;0;0;28;1;6;1;3;0;0;1;1;0;8;0;5;0;1;1;0;1;0;0;0;0;2;0;0;5;0;1;1;1;0;0;0;0;0;2;2;1;0;13;0;0;0;2;0;0;7;0;0;1;1;0;5;0;0;0;0;3;0;1;11;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;3;1;0;0;19;1;2;9;0;0;0;1;1;0;0;0;0;3;1;0;0;2;1;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;13;0;3;4;1;0;4;0;1;2;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
13190-5468;SUCESSO;1;0;1;1;58;1;1;0;0;0;0;0;0;0;5;0;2;0;1;0;0;0;0;0;0;0;1;0;0;7;0;0;2;1;0;0;1;1;0;8;8;1;0;15;1;1;0;2;0;0;1;0;0;3;1;0;2;0;0;0;0;0;0;0;16;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;13;2;3;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;1;1;1;5;0;1;0;3;1;2;2;2;2;1;0;2;1;1;0;0;0;19;0;2;1;0;0;10;0;1;6;3;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13298-7098;insucesso;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;2;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13342-5468;SUCESSO;2;1;2;1;45;1;7;1;2;1;0;1;0;0;13;0;11;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;1;0;0;4;3;3;2;16;14;3;1;11;2;2;0;4;0;0;2;0;0;1;1;1;1;0;0;0;0;1;0;0;42;6;2;1;1;2;5;4;0;7;1;2;0;0;0;0;0;0;0;0;4;4;0;0;24;1;0;19;0;4;3;3;1;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;2;2;1;0;2;0;0;0;0;0;6;1;1;1;9;1;0;3;0;0;0;0;0;11;1;4;0;0;0;0
13420-6398;SUCESSO;1;1;0;0;83;3;14;3;2;1;0;1;0;0;13;0;12;0;3;1;1;0;0;0;0;0;5;2;0;34;0;3;10;5;0;3;1;1;0;7;7;2;0;24;0;0;0;5;0;0;2;0;0;1;1;0;3;0;0;0;0;0;0;0;56;7;0;1;1;2;0;0;1;13;1;6;0;4;1;0;0;1;1;0;8;7;3;4;39;4;0;33;2;0;0;10;4;3;1;0;0;6;5;0;1;1;0;1;0;2;1;0;2;1;0;25;0;1;0;11;0;7;2;0;0;0;1;16;4;1;4;0;0;83;8;1;4;2;4;20;0;1;9;5;2;1;1;1;0;5;0;2;1;0;0;0;2;2;1;0;3;1;1;1;0
13511-6389;SUCESSO;2;1;1;1;82;1;8;1;2;0;0;0;0;0;27;0;16;3;2;0;0;2;0;0;0;0;2;0;0;20;0;2;3;1;0;2;4;4;2;9;7;0;2;13;1;1;0;1;0;0;2;0;0;1;1;0;2;0;1;1;2;0;0;0;45;6;3;2;2;0;4;4;1;9;1;2;0;0;0;0;0;1;1;1;3;2;2;14;45;2;0;34;3;3;3;7;0;0;0;0;0;0;0;0;10;2;2;1;3;1;0;0;3;3;1;27;1;2;0;11;2;6;4;2;2;1;3;11;1;2;2;0;0;42;1;0;2;1;0;6;0;0;1;1;1;3;1;1;1;21;7;1;5;0;0;0;0;0;4;0;3;0;0;2;0
13564-6388;insucesso;0;0;0;0;42;5;3;0;1;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;3;0;0;1;0;0;0;3;0;0;0;5;0;0;0;1;0;0;2;0;0;1;0;0;2;1;0;0;1;0;0;0;5;3;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;36;1;0;0;0;1;16;0;0;6;4;4;0;0;0;0;9;0;0;1;5;0;0;3;1;0;0;3;3;1;0;0
14034-6398;SUCESSO;1;0;1;1;16;1;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;7;8;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;4;1;1;1;10;1;0;5;0;0;0;1;1;0;0;0;0;2;1;0;1;1;1;2;0;10;3;0;1;1;0;8;0;1;0;0;0;0;0;0;0;0;0;5;0;1;2;0;7;12;0;0;0;0;0;5;0;0;4;1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0
15073-5714;insucesso;1;0;1;1;23;0;5;3;0;0;0;0;0;0;7;2;3;0;0;0;0;0;0;0;0;0;3;0;0;5;0;0;3;0;0;0;0;0;0;1;1;1;0;5;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;7;4;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;12;0;1;0;8;0;4;3;2;0;0;1;6;2;1;2;0;1;5;1;1;0;0;0;3;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15217-7098;SUCESSO;2;1;1;1;30;1;6;1;1;1;0;0;4;2;5;0;5;0;3;1;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;2;2;2;0;3;3;1;0;11;1;0;0;2;0;0;4;0;0;2;2;0;1;0;1;1;0;8;0;3;14;2;1;0;0;0;1;1;0;7;1;2;0;1;0;0;0;0;0;1;2;1;0;1;17;2;1;12;0;1;1;7;2;1;0;0;0;1;0;0;0;1;1;4;0;1;1;0;3;2;0;22;1;2;0;14;1;7;5;2;1;0;2;8;0;2;1;2;1;19;1;0;2;2;1;5;0;1;1;1;0;2;2;0;1;1;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0
15396-5469;SUCESSO;2;1;1;1;24;1;7;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;1;1;1;0;0;0;0;0;0;0;0;13;1;1;0;1;0;0;2;0;0;0;0;0;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;4;0;1;0;3;1;2;1;1;1;0;1;7;1;2;0;0;0;10;0;1;0;0;1;2;0;0;2;1;0;2;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0
15432-5469;SUCESSO;1;1;0;0;91;13;13;4;2;0;0;1;0;0;12;0;3;2;0;0;0;0;0;0;0;0;0;0;0;12;2;0;4;3;0;3;1;1;1;1;1;1;0;20;0;0;0;6;0;0;3;0;0;1;0;0;2;0;1;1;0;0;0;0;13;4;0;2;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;1;2;7;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16;1;3;1;1;1;5;0;1;3;3;2;1;1;1;0;5;2;1;1;0;0;0;0;0;10;0;7;0;0;1;0
15494-5714;SUCESSO;2;1;1;1;48;1;6;0;1;1;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;16;1;1;2;2;3;0;1;1;0;1;1;0;0;25;0;0;0;2;0;0;3;0;0;2;0;0;2;0;0;0;2;0;0;0;14;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;25;5;1;8;1;0;0;0;0;0;0;0;0;1;1;0;0;2;1;2;5;1;0;0;2;2;1;39;1;2;0;21;2;12;9;3;2;1;1;8;2;1;3;1;0;57;1;4;4;3;1;10;0;0;6;2;0;2;1;1;1;15;1;5;7;4;4;3;0;0;38;14;4;0;0;1;0
15669-6398;SUCESSO;1;0;1;1;40;2;5;0;0;1;0;2;0;0;5;0;2;0;0;0;0;2;0;0;0;0;5;0;0;5;1;0;1;0;0;2;0;0;0;2;2;1;0;8;0;0;0;0;0;0;2;0;0;3;2;2;2;0;0;0;1;0;0;0;9;2;1;0;0;0;2;2;2;7;1;3;0;3;3;2;0;0;0;0;1;1;0;0;14;0;1;8;0;1;1;6;3;3;3;2;0;0;0;0;0;2;0;2;0;0;0;0;1;0;0;2;1;0;0;1;0;1;1;1;1;1;0;9;1;1;0;1;0;23;0;1;3;2;1;8;0;1;5;3;3;1;0;0;1;2;0;0;1;1;1;0;1;0;0;0;3;1;0;0;0
15818-5469;SUCESSO;2;0;1;1;40;2;7;0;3;0;0;0;0;0;5;0;2;0;1;0;0;0;0;0;0;0;1;0;0;10;1;0;3;0;0;1;1;1;0;0;0;0;0;17;1;0;0;0;0;0;5;0;0;4;3;2;4;0;2;2;0;0;0;0;9;0;0;0;0;0;0;0;3;5;0;3;0;2;0;0;0;0;1;0;2;1;1;0;17;0;1;7;0;0;0;5;3;2;0;0;0;1;1;0;0;0;0;2;1;0;0;0;1;1;0;7;0;1;0;1;0;0;0;0;0;0;1;4;0;0;0;0;0;44;1;3;1;0;0;8;0;1;2;0;0;2;2;0;1;1;0;1;0;0;0;0;1;1;2;0;8;1;1;0;0
17356-5388;insucesso;2;0;2;1;51;3;7;0;2;0;0;1;0;0;23;0;19;0;1;0;0;1;1;0;0;0;0;0;0;8;1;2;2;0;0;1;0;0;0;16;16;6;0;14;2;1;0;1;1;0;2;0;1;1;1;0;1;0;1;0;0;2;1;1;43;10;3;0;0;1;2;2;0;1;1;0;0;0;0;0;0;0;0;0;2;1;2;0;33;0;1;26;4;0;0;1;0;0;0;0;0;2;1;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;19;1;1;2;1;1;5;0;0;1;0;0;5;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
17540-5468;SUCESSO;3;1;3;3;112;5;9;1;2;1;0;0;0;0;39;0;19;1;3;0;0;6;0;0;0;0;6;3;0;20;1;1;4;1;2;2;3;2;1;7;7;0;0;16;3;3;0;5;0;0;2;0;0;1;0;0;0;0;1;1;3;4;0;1;53;7;0;0;0;1;2;2;0;13;4;5;2;3;1;1;1;0;1;2;6;3;1;7;63;7;3;36;3;2;2;9;4;2;0;0;0;4;3;0;5;8;4;2;0;6;4;0;3;2;0;13;1;2;0;7;2;3;3;1;1;0;2;15;1;3;4;0;3;36;2;1;3;2;2;11;0;0;3;1;1;5;2;1;3;13;1;0;2;3;3;0;2;1;5;0;3;1;1;0;0
17874-5388;SUCESSO;1;1;0;0;58;1;8;1;1;0;0;2;0;0;4;0;4;0;3;1;1;0;0;0;0;0;2;0;0;9;1;1;3;0;2;2;1;1;1;4;3;0;1;24;0;0;0;2;0;0;6;0;0;6;6;2;6;0;1;1;1;0;0;0;29;4;1;1;1;1;1;0;2;15;4;6;3;5;4;3;1;2;2;0;5;5;5;2;30;0;1;24;0;0;0;13;6;5;4;3;1;0;0;0;1;2;0;2;0;0;0;0;2;1;0;5;1;0;0;3;0;3;2;1;0;0;1;11;0;2;1;2;0;37;1;6;3;2;2;13;0;2;5;1;1;2;1;1;0;13;2;0;3;6;6;6;3;3;0;0;5;3;3;0;0
18047-6398;insucesso;1;0;1;1;231;5;13;1;1;1;1;1;53;18;15;1;9;0;4;2;0;2;0;64;57;33;4;0;1;12;1;0;5;2;0;3;1;1;0;1;1;0;1;56;1;1;1;2;0;0;7;1;3;2;1;1;11;5;0;0;0;68;2;23;92;3;1;0;0;1;0;0;4;37;2;13;0;7;7;3;0;8;0;0;18;11;6;5;109;4;3;76;1;0;0;32;10;5;5;0;0;11;8;2;2;18;11;2;1;92;81;47;2;0;0;17;2;0;0;4;0;1;1;1;0;0;0;16;0;2;9;0;7;46;2;5;2;1;1;20;4;2;6;2;1;1;0;0;1;10;0;2;1;4;1;4;5;4;0;0;8;5;4;0;4
18070-6388;SUCESSO;0;0;0;0;38;1;4;1;1;1;0;0;0;0;12;0;3;0;0;0;0;1;0;0;0;0;1;1;0;5;1;2;2;1;0;0;0;0;0;3;1;0;0;13;0;0;0;1;0;0;4;0;0;4;2;2;2;0;0;0;0;0;0;0;8;0;0;0;0;0;1;1;3;2;0;1;0;0;0;0;0;1;1;0;1;1;2;0;26;1;4;6;0;1;1;2;1;0;0;0;0;0;0;0;0;1;0;3;2;0;0;0;1;1;0;3;0;1;0;1;0;1;1;1;1;1;1;3;0;1;2;0;0;17;0;3;5;0;0;4;0;0;2;1;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0
18081-5468;insucesso;2;2;1;1;25;0;5;0;1;0;0;2;0;0;6;0;5;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;1;0;1;1;0;0;8;2;1;1;0;0;0;2;2;1;3;3;2;3;1;1;0;0;2;1;1;11;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;2;11;0;0;10;0;0;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;9;1;1;0;0;1;2;0;0;2;1;1;1;1;1;1;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
18163-6398;SUCESSO;0;0;0;0;23;2;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;6;1;0;3;0;0;0;1;1;1;0;0;0;0;4;0;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;6;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;1;0;0;3;2;0;24;0;1;0;7;0;1;1;1;1;1;3;11;1;3;1;0;1;21;0;1;0;0;0;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18184-7098;insucesso;1;0;1;1;15;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;7;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;6;1;0;0;0;0;0;0;0;4;1;3;0;0;0;0
18208-6389;insucesso;0;0;0;0;20;1;7;0;1;1;1;0;0;0;6;0;3;0;3;2;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;2;0;6;6;3;1;12;0;0;0;2;1;0;3;0;0;3;2;1;0;0;0;0;0;0;0;0;9;3;0;0;0;0;4;4;0;5;0;3;0;2;1;1;0;0;0;0;1;1;0;0;10;1;0;6;0;0;0;5;3;1;0;0;0;0;0;0;0;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
18208-7098;insucesso;0;0;0;0;22;1;3;0;0;0;0;0;0;0;7;1;3;0;2;0;0;1;0;1;0;0;6;0;0;1;0;0;0;0;0;0;2;2;0;2;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;2;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;2;0;0;0;11;2;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;5;2;0;0;3;0;0;0;0;0;0;1;8;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
