IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;14>;14>14>;14>14>41>;14>2>;14>2>14>;14>2>2>;14>2>31>;14>2>41>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>31>;14>32>;14>32>31>;14>32>31>30>;14>38>;14>38>36>;14>39>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>49>;14>49>49>;14>7>;14>7>5>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>2>;2>14>41>;2>2>;2>3>;2>31>;2>31>30>;2>31>30>30>;2>38>;2>41>;2>41>41>;2>46>;2>46>1>;2>46>1>2>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>31>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>31>;30>30>41>;30>31>;30>31>30>;30>41>;30>48>;31>;31>14>;31>2>;31>30>;31>30>14>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>48>;32>;32>31>;32>31>30>;33>;34>;34>38>;36>;36>14>;36>34>;36>36>;36>36>36>;36>36>36>36>;36>36>36>36>36>;36>36>36>36>36>36>;36>36>36>36>36>36>36>;36>38>;38>;38>14>;38>33>;38>36>;38>41>;39>;39>38>;41>;41>14>;41>2>;41>31>;41>31>30>;41>38>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>29>;48>30>;48>48>;49>;49>48>;49>49>;49>49>48>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>5>;7>5>5>;7>6>;8>
31583-4130;SUCESSO;1;1;0;0;51;4;0;3;0;0;0;0;0;0;7;0;4;1;1;0;0;0;0;0;0;8;2;0;14;0;0;5;1;0;0;0;0;1;1;0;2;1;1;0;9;0;0;0;2;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;15;6;0;2;0;0;0;7;1;4;1;2;2;1;1;1;0;2;1;0;1;19;1;0;11;3;5;2;1;1;0;1;1;0;0;1;0;1;1;1;1;0;2;2;0;15;2;1;5;0;0;0;0;0;1;11;3;1;4;1;1;1;37;1;2;2;1;1;14;0;0;2;2;0;2;1;1;0;2;0;0;1;1;0;0;0;0;0;0;11;3;1;6;0;0;0;0
31592-6388;SUCESSO;3;2;2;2;27;3;1;4;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;2;0;0;11;0;0;2;1;0;0;2;0;0;0;0;0;0;0;0;8;1;1;0;2;0;0;3;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;4;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;3;2;22;0;3;11;7;5;2;0;0;1;6;0;3;1;0;0;0;17;0;1;0;0;0;3;0;0;1;1;0;3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;8;2;1;3;0;0;1;0
31607-4130;insucesso;1;0;1;1;12;0;0;2;0;0;0;1;0;0;3;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;2;2;2;2;0;0;4;1;1;1;0;0;0;2;0;1;0;0;0;1;1;0;0;0;0;0;0;0;9;0;0;0;0;0;0;7;0;4;0;2;2;1;0;0;2;0;0;2;0;9;0;1;7;0;5;2;1;1;0;0;0;0;0;2;1;0;0;0;0;0;2;1;0;3;0;0;1;1;1;0;0;0;1;3;0;1;1;0;0;0;3;0;1;0;0;0;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;4;0;2;0;0;2;0
31615-4604;SUCESSO;3;2;0;0;34;0;0;4;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;2;0;0;12;1;0;5;3;0;0;1;0;1;1;0;3;3;0;0;17;2;0;0;0;0;0;1;0;1;0;0;0;2;0;3;3;1;1;1;0;0;17;0;0;0;0;0;2;7;0;4;0;3;2;2;1;2;0;2;2;1;0;15;1;0;8;0;5;3;3;2;2;0;0;0;0;1;1;0;1;2;1;0;3;1;1;8;0;1;4;2;2;2;2;2;1;8;0;2;1;1;0;0;37;0;1;0;0;0;7;0;0;5;2;0;3;3;1;0;4;0;1;1;2;2;1;0;0;1;0;9;1;1;5;1;0;0;0
31617-4130;insucesso;0;0;0;0;24;2;0;0;0;0;0;0;11;4;0;0;0;0;0;0;0;0;10;7;5;0;0;4;5;0;0;2;1;1;0;1;1;1;1;1;0;0;0;0;5;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;11;9;4;7;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;4;0;0;11;3;0;7;2;0;0;0;0;0;4;4;0;0;0;0;0;0;11;8;5;3;2;2;3;0;2;3;3;3;3;2;0;0;4;1;3;1;0;5;0;10;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;2;2;12;4;0;2;1;1;1;1
31618-5468;insucesso;0;0;0;0;22;0;0;2;0;1;0;0;1;0;3;1;3;0;2;0;0;0;3;3;2;0;0;0;4;0;2;0;0;0;0;3;1;0;0;0;3;3;1;0;3;0;0;0;1;0;1;1;1;1;1;0;0;1;1;0;0;0;0;2;0;1;14;2;0;0;1;0;0;6;0;4;0;3;1;0;0;1;0;3;1;0;1;15;2;1;11;1;5;2;2;0;0;1;0;0;1;0;0;2;0;8;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;2;2;0;2;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;0;0;0;5;1;1;0;2
31618-6388;SUCESSO;1;1;0;0;58;2;1;8;1;2;2;1;0;0;22;1;11;0;4;1;1;3;0;0;0;3;1;0;14;1;1;2;0;0;0;2;0;1;0;0;4;3;1;0;18;0;0;0;3;0;1;2;0;5;2;0;0;4;0;0;0;0;0;1;0;0;25;6;1;1;1;1;0;12;3;7;1;4;2;1;1;0;0;0;0;1;5;43;5;1;23;1;12;7;4;2;1;0;0;0;0;8;3;1;1;13;11;4;1;1;1;9;0;1;1;0;0;0;0;0;0;5;1;1;1;0;0;0;35;1;3;2;1;1;7;0;0;2;1;0;1;1;1;0;6;1;0;0;3;0;0;0;0;3;2;1;0;0;4;2;2;1;0
31640-4605;SUCESSO;5;5;0;0;40;2;1;12;0;1;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;7;1;0;12;1;2;4;0;0;0;2;0;2;2;0;0;0;0;0;27;1;0;0;0;0;0;4;0;1;0;0;0;8;0;5;4;3;0;0;0;0;3;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;2;0;12;1;1;3;0;1;1;1;1;0;0;0;0;0;0;0;2;0;0;0;0;2;1;0;3;1;0;0;0;0;0;0;0;1;11;0;2;2;2;1;0;29;0;3;3;1;3;7;0;0;0;0;0;5;4;3;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;4;2;2;0;0
31666-4605;insucesso;1;0;1;0;15;0;0;4;0;0;0;0;0;0;3;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;9;1;1;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;2;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;2;0;0;1;0;0;0;0;0;1;5;0;2;1;1;0;0;9;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;1;0;3;0;0;0;0
31666-5468;SUCESSO;1;1;0;0;50;1;0;3;0;0;0;1;0;0;10;0;7;1;2;1;0;0;0;0;0;0;0;0;18;2;1;4;2;4;3;3;0;0;0;0;3;3;0;2;11;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;15;5;0;2;2;2;0;6;4;2;2;1;0;0;0;1;0;1;1;0;0;18;1;1;10;1;4;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;3;2;0;22;0;1;8;4;1;1;0;0;1;4;1;3;0;0;0;0;30;2;2;3;1;0;5;0;0;2;1;0;1;1;1;0;6;1;1;1;0;5;4;4;3;0;0;1;0;0;3;0;0;0;0
31679-4130;SUCESSO;2;2;1;0;28;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;6;0;0;1;0;2;2;3;0;1;1;0;0;0;0;0;8;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;2;0;12;0;0;5;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;6;0;1;0;1;0;0;28;1;0;2;1;1;4;0;0;1;0;0;2;2;2;1;6;0;0;0;3;5;2;4;1;0;0;0;0;0;3;0;0;0;0
31689-4130;SUCESSO;2;1;1;1;19;0;0;4;0;1;0;1;0;0;2;0;2;0;1;0;0;0;0;0;0;2;0;0;3;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;8;0;0;0;0;0;0;3;0;0;0;0;0;2;0;2;2;1;1;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;5;0;1;2;2;1;1;0;0;1;6;0;1;0;1;0;0;15;0;1;2;0;0;3;0;0;1;1;0;2;2;1;1;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31698-5388;insucesso;2;1;2;1;46;1;0;5;0;0;0;1;0;0;5;0;2;0;0;0;0;0;0;0;0;2;0;0;5;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;11;1;1;0;1;0;0;1;0;0;0;0;1;2;1;1;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;11;1;0;4;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;2;1;0;6;0;0;4;1;1;0;0;0;1;6;1;0;2;2;0;0;13;0;1;0;0;1;2;0;0;0;0;0;2;1;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0
31698-5714;insucesso;3;1;3;3;23;0;0;8;0;2;0;2;0;0;3;0;1;0;0;0;0;0;0;0;0;5;0;0;2;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;17;2;1;1;0;0;0;4;0;2;1;0;0;3;1;1;1;0;0;0;0;0;5;2;0;0;0;0;0;2;1;1;0;1;0;0;0;0;1;0;0;1;1;9;0;0;3;0;1;1;1;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;4;0;0;15;0;2;2;0;2;5;0;1;2;1;1;3;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31748-4604;SUCESSO;3;3;1;0;54;1;0;4;0;1;0;0;1;1;4;0;3;1;1;0;0;0;0;0;0;1;0;0;19;0;0;7;1;1;1;2;0;1;1;0;1;1;0;0;17;1;0;0;0;0;0;1;0;0;0;0;0;2;0;3;3;2;2;1;0;1;14;2;0;0;0;0;2;2;1;0;0;0;0;0;0;1;0;3;0;0;1;13;1;0;8;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;1;9;0;1;3;1;0;0;0;0;1;7;2;1;0;2;0;0;63;1;2;1;1;1;19;0;0;6;2;0;3;3;3;1;9;0;1;0;0;2;1;1;1;1;0;12;0;0;5;1;0;2;0
31750-4604;SUCESSO;5;2;3;2;24;1;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;6;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;11;3;3;0;5;0;2;2;0;1;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;1;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;4;3;0;20;0;0;11;9;7;5;2;2;2;8;2;2;1;2;0;0;14;0;2;2;0;1;2;0;0;2;1;0;5;3;2;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;1;0
31752-4130;SUCESSO;2;2;0;0;51;1;0;2;0;0;0;0;1;1;7;0;2;0;1;0;0;0;0;0;0;3;1;0;7;0;0;1;0;2;1;4;0;2;2;1;0;0;0;0;14;1;0;0;2;0;0;1;0;1;1;0;0;3;0;1;1;1;0;2;0;2;13;0;0;0;0;0;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;15;1;0;7;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;9;1;0;2;0;0;0;0;0;2;10;1;0;1;0;0;0;37;0;3;2;1;0;6;0;0;0;0;0;3;2;2;0;2;0;0;0;0;3;1;2;0;0;0;8;2;0;9;0;0;2;0
31753-5714;insucesso;1;1;0;0;40;4;0;7;0;2;1;3;0;0;7;0;4;0;2;0;0;0;0;0;0;2;0;0;8;1;0;2;1;1;0;1;0;0;0;0;1;1;0;0;16;0;0;0;1;0;0;2;0;3;0;0;0;4;2;0;0;0;0;0;0;0;13;0;0;0;0;0;2;3;0;1;0;0;0;0;0;0;1;1;1;2;0;17;0;1;9;0;3;1;0;0;0;1;1;0;0;0;0;3;1;0;0;0;3;1;0;11;0;1;8;4;4;1;1;0;1;7;0;2;2;1;0;0;38;2;2;3;3;3;8;1;1;3;2;0;1;1;1;0;3;0;0;1;0;4;2;2;1;0;0;0;0;0;1;0;0;0;0
31756-4605;insucesso;0;0;0;0;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31761-5469;insucesso;1;0;1;1;61;1;0;11;1;3;0;3;0;0;8;1;5;0;1;0;0;0;0;0;0;5;0;1;23;3;0;9;3;0;0;1;0;1;1;0;0;0;0;0;29;1;1;1;2;0;2;11;3;0;0;0;0;8;1;0;0;0;0;3;1;2;17;2;0;0;0;0;1;8;1;3;0;2;0;0;0;0;0;0;0;4;1;20;1;0;11;0;5;1;1;0;0;0;0;4;0;0;0;1;0;0;0;0;2;1;0;10;0;1;1;0;0;0;0;0;3;10;0;2;5;2;4;0;72;3;7;1;1;1;16;1;1;4;0;0;1;0;0;1;2;0;0;1;2;0;0;0;0;0;0;1;0;0;4;0;0;0;0
31769-4604;SUCESSO;1;1;1;1;61;2;0;5;0;1;1;1;5;2;4;0;2;0;2;1;1;1;14;0;0;5;1;0;8;0;1;3;1;5;2;0;0;3;3;2;0;0;0;0;29;1;1;0;3;0;1;9;0;4;2;0;0;8;0;0;0;0;6;19;0;10;29;1;0;0;0;0;2;16;0;8;0;4;3;3;2;2;1;4;3;3;1;43;1;2;20;1;10;4;2;1;1;2;2;0;0;8;2;5;3;32;24;10;4;1;0;7;2;1;1;0;0;0;0;0;1;11;1;4;3;1;5;1;50;0;1;4;2;2;15;0;0;7;2;0;1;0;0;1;14;0;6;0;1;10;7;5;2;5;5;7;1;0;8;5;5;1;0
31791-6389;insucesso;1;0;1;1;18;0;0;9;3;0;0;0;0;0;6;1;2;0;2;2;0;0;0;0;0;1;0;0;5;1;0;1;0;0;0;0;0;1;1;1;1;1;0;0;11;1;1;1;4;0;0;0;0;1;1;1;0;2;1;0;0;0;0;0;0;0;8;2;0;0;0;0;0;3;2;2;0;1;0;0;0;0;1;0;0;1;0;8;1;0;6;1;3;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;0;0;16;0;2;3;3;1;7;0;2;3;2;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31794-4605;insucesso;3;2;1;1;16;1;0;3;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;1;0;1;1;1;1;1;0;0;9;2;1;1;2;1;0;3;1;0;0;0;0;1;0;2;0;0;0;1;0;1;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;28;0;1;1;0;0;4;0;0;2;0;0;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;16;1;0;4;0;0;2;0
31797-4130;insucesso;0;0;0;0;18;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;5;0;1;1;1;0;0;0;0;4;0;0;0;0;0;0;1;0;2;2;0;0;1;1;0;0;0;0;0;0;0;7;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;10;1;1;6;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;14;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;6;0;0;0;0
31838-4605;insucesso;1;0;1;1;25;1;0;7;1;1;0;2;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;12;0;0;0;3;0;0;3;1;1;1;1;0;3;1;0;0;0;0;3;2;1;3;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;8;1;0;3;0;2;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;1;0;5;0;1;1;0;0;0;0;0;1;5;1;0;0;1;3;0;12;0;1;0;0;1;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0
31850-4605;insucesso;0;0;0;0;11;0;0;0;0;0;0;0;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;3;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;1;0;19;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
31870-4604;insucesso;1;0;1;0;133;4;0;12;0;3;0;1;11;7;14;0;9;0;5;2;0;0;14;9;5;10;0;3;7;2;1;1;0;9;0;4;0;5;5;5;10;10;2;0;42;1;1;0;2;1;0;9;5;2;2;1;2;8;1;0;0;0;0;23;0;17;64;10;0;1;1;0;2;16;1;9;0;3;2;0;0;0;0;4;4;1;1;55;0;3;33;1;14;8;3;2;0;4;4;0;0;3;2;1;1;23;15;7;2;2;1;14;0;0;5;3;3;2;2;0;1;24;0;2;2;3;7;0;29;1;3;2;1;3;2;0;0;1;1;0;1;0;0;0;15;0;0;1;1;21;7;1;0;3;2;22;9;0;9;2;1;1;3
31887-4604;insucesso;2;0;2;2;83;5;0;5;1;1;1;1;11;3;11;1;7;0;2;1;0;0;4;2;0;0;0;0;12;1;0;3;2;1;0;0;0;5;5;5;7;7;0;0;20;2;2;2;5;0;1;4;0;1;1;1;0;3;1;0;0;0;1;22;4;4;43;8;0;0;0;0;1;20;0;9;0;2;1;0;0;2;1;3;1;1;2;43;4;0;27;1;13;6;1;1;0;1;1;0;1;3;1;3;1;9;7;4;1;1;0;3;0;1;2;1;1;1;1;0;1;10;3;1;2;0;0;0;46;3;2;2;0;1;12;0;0;5;2;1;2;0;0;2;9;0;1;3;0;6;1;1;0;4;2;22;2;0;8;3;2;1;3
31898-4604;SUCESSO;2;2;0;0;37;1;0;9;0;3;0;1;0;0;2;0;1;0;1;1;1;0;0;0;0;6;2;0;5;1;0;1;0;0;0;4;0;2;2;1;3;3;0;0;17;1;0;0;0;0;0;3;0;2;1;0;0;5;0;1;1;1;0;0;0;0;9;1;0;0;0;0;0;7;1;4;0;4;3;3;2;2;0;4;3;1;0;14;1;0;8;0;6;3;3;2;2;0;0;0;0;0;0;3;0;3;1;1;2;1;0;8;3;0;2;2;2;2;2;2;0;10;0;1;3;1;0;0;29;1;4;1;1;1;6;0;0;3;1;0;2;2;2;1;1;0;0;0;0;0;0;0;0;6;3;0;0;0;7;5;3;0;0
31915-5468;SUCESSO;3;1;2;1;59;0;0;9;0;1;0;2;0;0;8;0;6;0;1;0;0;0;0;0;0;2;0;0;13;1;0;2;1;0;0;0;0;1;1;0;3;3;0;0;24;2;2;0;3;0;1;2;0;1;1;0;0;2;0;1;1;1;1;2;0;1;34;5;0;3;1;1;2;14;2;7;2;3;3;2;2;0;1;3;1;2;9;28;2;0;19;3;8;3;2;2;1;1;1;0;0;0;0;0;1;1;0;0;1;0;0;4;0;0;3;0;0;0;0;0;0;6;4;1;0;0;0;0;46;0;3;3;3;1;6;0;0;1;1;0;3;1;1;1;14;1;0;4;5;0;0;0;0;1;0;0;0;0;1;1;0;0;0
31927-4604;insucesso;0;0;0;0;13;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;6;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0
31964-4605;insucesso;0;0;0;0;11;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
31980-4604;SUCESSO;2;1;1;1;61;1;1;7;1;0;1;0;0;0;8;0;5;0;1;0;0;0;0;0;0;7;2;0;12;1;1;1;0;0;0;2;0;2;1;1;4;4;0;0;18;0;0;0;4;0;1;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;18;2;0;1;0;0;0;6;1;3;1;2;0;0;0;0;0;4;1;0;0;20;2;0;15;1;5;2;1;0;0;2;0;0;0;0;0;1;0;0;0;0;3;3;1;9;0;3;4;3;3;1;1;1;2;13;2;2;5;1;0;0;25;0;1;1;1;0;5;0;0;2;0;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0
32005-4604;SUCESSO;2;1;1;1;20;0;0;2;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;3;0;0;5;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;10;0;0;0;1;0;0;2;0;0;0;0;0;2;0;2;2;1;0;0;0;0;8;0;0;0;0;0;0;2;0;2;0;2;0;0;0;0;0;2;2;2;1;12;0;0;6;0;2;2;2;0;0;1;1;0;0;1;0;1;4;0;0;0;2;2;0;4;0;1;4;3;1;1;1;0;2;10;1;2;0;4;0;0;31;0;3;5;3;2;10;0;0;6;2;0;2;2;1;1;6;1;0;2;2;0;0;0;0;1;1;0;0;0;1;1;1;0;0
32011-5468;insucesso;2;1;1;1;27;2;0;0;0;0;0;0;9;8;0;0;0;0;0;0;0;0;8;6;3;0;0;6;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;16;2;1;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;13;1;12;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;7;1;0;0;0;0;0;0;0;0;0;0;0;1;0;10;8;5;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;6;0;10;0;0;1;1;0;2;0;1;2;1;1;2;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1
32022-5468;insucesso;2;2;1;1;28;0;0;9;1;2;1;2;0;0;9;0;5;0;1;1;0;0;0;0;0;0;0;0;3;0;0;1;1;2;0;1;0;0;0;0;6;6;0;0;12;1;0;0;2;1;0;3;0;3;2;0;1;2;0;2;1;0;0;0;0;0;22;1;0;0;0;0;0;5;0;2;0;1;1;1;0;1;0;4;4;0;0;17;0;0;13;1;3;1;1;1;0;0;0;0;0;1;1;2;0;0;0;0;3;1;0;5;0;1;2;1;0;0;0;0;1;4;0;0;2;2;0;0;15;0;1;2;1;1;5;1;2;4;3;0;2;1;1;1;3;0;0;0;0;2;2;2;2;0;0;0;0;0;1;0;0;0;0
32081-4605;insucesso;3;2;0;0;64;6;0;24;0;6;5;5;0;0;18;0;10;0;5;2;0;0;0;0;0;11;0;0;6;2;1;1;0;0;0;0;0;2;2;1;1;1;1;0;40;0;0;0;7;3;1;12;0;12;8;3;2;11;3;2;2;0;0;0;0;0;28;7;0;0;0;0;1;14;1;6;0;6;3;2;0;2;1;3;2;2;1;40;5;3;24;4;11;4;4;2;0;0;0;1;0;3;1;6;0;0;0;0;5;2;1;19;0;1;7;4;2;0;0;0;3;26;3;5;8;5;0;0;34;4;5;6;2;1;13;1;2;5;3;0;4;3;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
32282-5469;insucesso;1;0;1;1;18;0;0;1;0;1;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;7;1;1;1;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;9;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;4;0;0;2;2;0;1;0;0;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
