IdAluno;Resultado;1>;1>46>;14>;14>14>;14>14>31>;14>2>;14>2>14>;14>2>2>;14>2>2>31>;14>2>31>;14>2>31>30>;14>2>41>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>30>30>30>30>30>;14>31>31>;14>31>41>;14>32>;14>32>31>;14>32>31>30>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>49>;14>7>;14>7>5>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;2>;2>14>;2>14>2>;2>14>31>;2>14>41>;2>2>;2>2>31>;2>2>31>30>;2>2>41>;2>3>;2>31>;2>31>30>;2>31>30>30>;2>31>30>30>30>;2>41>;2>41>2>;2>41>41>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>2>;30>14>31>;30>14>31>30>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>2>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>30>30>30>30>30>30>;30>30>31>;30>30>41>;30>30>48>;30>31>;30>31>30>;30>31>30>30>;30>41>;30>48>;30>48>30>;31>;31>14>;31>14>2>;31>14>31>;31>14>41>;31>2>;31>30>;31>30>14>;31>30>17>;31>30>17>30>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>41>41>;31>48>;31>48>30>;32>;32>31>;32>31>30>;32>31>30>30>;32>31>31>;38>;41>;41>14>;41>2>;41>2>2>;41>31>;41>31>30>;41>31>30>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;41>7>;46>;48>;48>14>;48>29>;48>30>;48>48>;48>48>48>;49>;49>48>;49>49>;49>49>48>;49>49>49>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>14>;7>31>;7>5>;7>5>5>;7>6>;8>
31430-5468;SUCESSO;1;0;23;1;0;6;1;0;0;0;0;0;1;1;12;1;9;1;5;2;1;1;1;1;0;0;0;4;0;0;1;0;0;0;0;0;4;4;2;6;6;3;0;11;2;0;2;0;1;0;0;0;0;1;0;0;0;2;0;0;0;2;0;2;20;6;2;1;0;3;1;1;1;7;1;0;3;1;1;1;1;1;0;0;0;0;2;2;1;0;0;0;17;3;0;0;0;1;15;2;0;0;7;3;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;10;0;1;0;1;0;0;3;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;1;0;0;0;0;1;0
31433-6388;SUCESSO;1;0;19;2;0;3;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;2;1;0;0;8;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0
31471-5468;SUCESSO;1;0;43;2;0;7;3;0;0;0;0;0;1;0;8;0;7;3;2;1;0;0;0;0;0;0;0;14;2;1;2;0;0;0;0;0;1;1;1;6;6;4;1;13;4;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;19;7;1;4;3;3;0;0;0;5;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;2;0;0;16;1;0;0;1;0;11;4;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;22;0;4;1;1;1;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;2;1;0;0;0;0;1;0
31478-5469;insucesso;0;0;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;2;4;0;0;4;0;4;3;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;3;0;0;0;2;2;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;14;0;0;0;1;0;0;6;0;1;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;0;3;3;0;0
31478-5714;SUCESSO;0;0;7;0;0;2;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;0;5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;2;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;1;1;0;0
31499-5388;SUCESSO;0;0;25;3;2;1;0;1;0;0;0;0;0;0;7;0;4;0;0;0;0;0;2;0;0;0;0;2;0;0;1;0;0;0;2;0;1;1;0;5;4;0;2;8;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;18;0;0;0;0;0;0;0;0;7;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;8;0;0;0;2;1;1;1;1;0;0;0;0;0;0;3;2;0;0;0;0;1;0;0;0;0;1;7;0;0;0;0;0;0;5;0;0;2;0;0;0;1;1;0;0;0;0;0;2;0;1;0;1;3;3;0;0;0;3;0;0;3;3;0;0
31505-5468;insucesso;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;1;1;0;0;0;0;3;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0
31535-5468;SUCESSO;0;0;26;1;0;3;2;0;0;0;0;0;0;0;5;2;3;1;0;0;0;0;0;0;0;0;0;5;1;0;2;1;0;0;2;0;1;1;0;0;0;0;0;5;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;6;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;9;3;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;1;1;0;1;1;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0
31543-5468;insucesso;0;0;6;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;2;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;1;0;0;6;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;1;0;0;2;1;0;0;1;0;6;1;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;3;0;0;2;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
31543-6398;insucesso;0;0;8;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;13;0;0;0;0;0;0;0;1;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;10;0;0;0;0;0;7;0;0;0;2;1;1;0;0;0;0;0;0;1;0;2;1;1;0;1;0;0;0;0;0;0;0;5;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
31543-7274;insucesso;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31545-5388;insucesso;0;0;18;0;0;5;1;0;0;2;1;0;0;0;5;0;3;1;2;1;1;0;0;0;0;0;0;4;1;0;1;1;0;0;1;0;1;1;1;2;2;0;1;10;2;0;1;1;2;1;0;0;1;3;1;0;0;2;0;1;0;1;0;1;10;3;0;1;0;1;0;0;0;4;1;0;3;0;3;1;1;0;0;0;0;0;2;1;0;0;0;0;16;1;1;0;0;2;9;2;0;0;4;3;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;14;0;3;0;1;0;0;4;2;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;2;3;0;1;0;0;2;0
31556-5388;SUCESSO;0;0;49;0;0;3;0;2;0;0;0;0;5;2;5;1;0;0;0;0;0;0;0;0;0;0;0;9;1;0;1;1;0;7;1;0;1;1;0;0;0;0;0;15;3;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;2;7;0;4;14;9;1;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;13;2;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;5;3;0;0;0;0;0;2;26;1;3;0;1;0;0;6;0;1;4;1;1;0;0;11;1;2;3;2;0;8;4;7;4;4;1;1;23;8;5;5;0;0;1;1;0;0
31563-6398;insucesso;0;0;20;1;0;6;2;2;0;2;1;0;0;0;5;0;3;0;1;1;0;0;0;0;0;0;0;6;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;11;3;1;0;1;3;0;0;0;0;2;1;0;0;1;0;0;0;1;0;1;9;1;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;15;2;1;0;1;2;7;0;0;0;1;1;0;0;0;0;0;2;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;16;1;2;0;2;2;0;3;0;0;1;0;0;1;0;3;1;0;0;0;0;1;0;1;0;0;1;0;4;1;0;6;0;1;1;0;1;1
31592-6388;SUCESSO;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;1;3;0;0;0;0;1;0
31618-5468;insucesso;0;0;21;0;0;2;0;1;1;0;0;0;1;0;3;1;3;0;2;0;0;0;0;0;3;3;2;4;0;2;0;0;0;0;3;1;0;0;0;3;3;1;0;3;1;0;0;1;1;1;1;0;1;1;1;0;0;1;0;1;0;2;0;1;14;2;0;1;0;0;1;1;0;6;0;0;4;0;3;1;0;0;0;1;0;0;3;1;0;0;1;0;15;2;0;1;1;1;11;1;0;0;5;2;2;0;0;0;0;1;0;0;1;0;0;2;0;0;0;8;7;5;1;0;0;7;0;1;0;2;2;0;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;5;0;1;1;1;0;2
31618-6388;SUCESSO;1;0;40;0;0;5;0;2;0;1;1;0;0;0;18;1;9;0;4;1;1;0;3;0;0;0;0;9;1;1;1;0;0;0;2;0;1;0;0;2;1;0;0;14;2;0;1;0;2;1;0;0;0;4;2;1;1;3;0;0;0;1;0;0;17;4;0;1;0;1;1;1;0;10;3;0;6;1;4;2;1;1;0;0;0;1;0;0;0;0;2;0;34;5;0;0;1;0;16;0;1;1;10;6;4;2;1;1;0;0;0;0;1;7;3;1;0;1;0;9;8;2;0;0;0;16;1;3;0;1;0;0;1;0;0;0;0;0;0;1;3;1;0;0;2;0;0;0;0;0;0;2;1;1;0;0;3;0;0;1;1;1;0
31666-5468;SUCESSO;0;0;21;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;3;1;0;2;2;0;0;0;0;1;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;1;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;11;1;1;0;1;0;0;4;0;1;1;1;1;0;0;4;1;1;1;0;0;3;2;2;1;1;0;0;1;0;0;2;0;0;0;0;0;0
31693-7274;insucesso;0;0;13;0;0;3;0;0;0;1;1;1;0;0;3;2;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;5;5;1;0;5;0;0;0;0;0;0;0;0;0;2;2;0;0;1;0;1;0;0;0;0;14;2;1;0;0;0;0;0;0;3;1;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;3;0;13;2;0;0;0;0;8;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;2;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31698-5388;insucesso;1;1;23;1;0;2;0;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;10;1;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0
31698-5714;insucesso;2;2;12;0;0;6;0;2;1;0;0;1;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;11;0;0;0;0;4;2;1;0;0;2;1;0;0;1;1;0;0;0;0;0;4;2;1;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;8;0;0;0;0;0;3;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;7;0;1;0;1;0;0;2;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31698-7274;SUCESSO;2;0;8;0;0;4;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;2;1;0;0;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31753-5714;insucesso;0;0;13;1;0;3;0;1;0;1;0;1;0;0;5;0;2;0;1;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;6;1;0;0;0;1;0;0;0;0;3;0;0;0;1;0;1;0;0;0;0;7;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11;0;0;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;0;15;0;1;0;1;1;0;5;1;0;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
31753-7118;SUCESSO;1;0;19;0;0;2;0;0;0;1;1;0;0;0;4;0;1;0;1;0;0;0;0;1;0;0;0;5;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;10;1;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;14;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;14;0;0;0;0;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;0;0;0;0;0;1;26;0;3;0;2;1;0;8;1;1;2;1;1;0;1;2;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;2;0;1;1;1;0;0
31761-5469;insucesso;0;0;33;1;0;4;1;1;0;0;0;1;0;0;8;1;5;0;1;0;0;0;0;0;0;0;0;14;1;0;5;1;0;0;1;0;1;1;0;0;0;0;0;16;2;0;0;2;5;0;0;0;1;0;0;0;0;2;2;0;0;1;0;1;11;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;14;1;0;0;0;0;7;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;36;2;3;0;0;0;0;7;1;0;1;0;0;1;0;2;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;3;2;0;0;0;0;0
31791-6389;insucesso;0;0;10;0;0;4;2;0;0;0;0;0;0;0;5;1;1;0;1;1;1;0;0;0;0;0;0;4;1;0;1;0;0;0;0;0;1;1;1;1;1;0;0;4;2;0;2;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;5;2;2;0;0;0;0;0;0;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;1;0;3;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;8;0;1;0;1;1;0;4;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31915-5468;SUCESSO;1;0;24;0;0;4;0;1;0;0;0;0;0;0;4;0;2;0;1;0;0;0;0;0;0;0;0;3;0;0;1;1;0;0;0;0;1;1;0;1;1;0;0;9;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;21;3;1;0;0;1;1;1;2;9;1;1;4;1;1;1;1;1;0;0;1;4;2;1;0;2;7;3;17;1;0;0;0;0;10;2;0;0;4;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;16;0;1;0;3;3;2;2;1;1;1;1;0;0;1;10;1;0;3;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
31958-7274;SUCESSO;0;0;19;1;1;4;0;2;0;1;1;0;0;0;11;0;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;7;7;1;1;8;0;0;0;0;3;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;17;1;1;0;0;0;1;1;1;4;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;17;1;0;0;1;1;10;0;0;0;2;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;9;0;1;0;1;0;0;6;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32011-5468;insucesso;1;1;18;2;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;7;5;3;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;7;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;3;0;0;0;6;0;0;0;1;1;0;2;0;1;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;1
32022-5468;insucesso;0;0;14;0;0;3;0;2;1;1;1;0;0;0;8;0;5;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;6;6;0;0;4;0;0;0;0;3;2;1;0;0;3;2;0;0;0;0;0;0;0;0;0;22;1;0;1;0;0;0;0;0;5;0;0;2;0;1;1;1;0;0;1;0;0;4;4;0;0;0;0;15;0;0;0;0;0;13;1;0;0;3;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;4;0;0;0;1;1;0;1;0;1;1;1;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
32282-5469;insucesso;0;0;7;0;0;1;0;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;2;0;0;1;1;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
32724-5469;SUCESSO;0;0;18;0;0;3;2;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;5;1;0;1;1;0;0;2;0;1;1;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;6;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;2;1;0;0;0;18;0;2;0;0;0;0;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;2;0;0;0;0;0;0
32790-6388;SUCESSO;0;0;14;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;3;0;0;0;0;2;0;0;0;5;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0
32826-7118;insucesso;1;0;38;0;0;3;1;0;0;0;0;0;0;0;10;3;7;2;0;0;0;0;0;0;0;0;0;7;1;1;2;2;0;0;1;0;2;2;1;6;6;2;0;9;6;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;17;5;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;20;6;0;2;1;0;12;2;2;2;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;21;0;1;0;2;0;0;4;0;0;3;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;3;1;0;2;1;0;0;0;1;0
32853-5468;insucesso;0;0;16;1;0;2;0;0;0;0;0;1;3;0;2;0;0;0;0;0;0;0;0;0;1;1;0;2;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;4;1;0;3;1;1;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;1;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
32853-6398;insucesso;0;0;4;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32869-5714;SUCESSO;0;0;8;0;0;0;0;0;0;0;0;0;3;1;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1;0;1;2;0;0;0;0;1;1;0;0;0;1;1;1;1;0;0;0;0;3;0;1;9;0;0;0;0;0;0;0;1;8;0;1;2;0;2;1;0;0;0;0;2;0;0;0;0;2;0;0;8;0;0;0;0;0;6;0;0;0;6;2;2;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;2;0;2;0;0;0;0
32885-5714;insucesso;0;0;10;5;0;1;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;2;0;0;0;0;3;0;0;1;0;0;0;0;0;1;1;0;2;2;0;0;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;1;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;1;0;0;0;0;0;5;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
