IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;14>;14>14>;14>14>41>;14>2>;14>2>14>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>30>31>30>;14>31>31>;14>32>;14>41>;14>41>31>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>41>41>41>41>41>;14>41>43>;14>43>;14>43>44>;14>43>44>44>;14>43>44>44>44>;14>48>;14>49>;14>49>49>;14>7>;14>7>5>;14>7>5>5>;14>8>;16>;16>31>;17>;17>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>41>;2>2>;2>3>;2>41>;2>46>;2>46>1>;2>46>1>2>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>31>;30>14>31>30>;30>14>41>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>31>;30>31>30>;30>31>30>31>;30>32>;30>41>;30>48>;31>;31>14>;31>14>31>;31>14>41>;31>30>;31>30>14>;31>30>14>31>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>31>30>31>;31>31>;31>31>30>;31>32>;31>41>;31>41>41>;31>48>;32>;32>14>;32>31>;32>31>30>;41>;41>14>;41>2>;41>31>;41>31>14>;41>31>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>31>;41>41>41>41>;41>41>41>41>41>;41>41>41>41>41>41>;41>41>41>41>41>41>41>;41>41>43>;41>41>43>44>;41>43>;41>43>44>;41>43>44>44>;41>43>44>44>44>;42>;43>;43>14>;43>41>;43>44>;43>44>14>;43>44>44>;43>44>44>44>;43>44>44>44>44>;43>44>44>44>44>44>;44>;44>14>;44>14>41>;44>14>41>41>;44>14>43>;44>14>43>44>;44>41>;44>44>;44>44>14>;44>44>14>41>;44>44>44>;44>44>44>14>;44>44>44>44>;44>44>44>44>14>;44>44>44>44>44>;44>44>44>44>44>44>;45>;45>43>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>29>;48>30>;48>48>;49>;49>48>;49>49>;5>;5>5>;6>;6>6>;6>6>6>;6>6>6>6>;7>;7>14>;7>5>;7>5>5>;7>6>;8>;8>7>
31191-4434;SUCESSO;1;1;0;0;67;2;1;9;3;0;0;15;0;11;0;4;2;1;0;1;0;13;1;7;5;5;0;2;1;1;1;1;1;9;8;5;3;3;0;0;0;0;0;13;0;0;0;9;0;4;0;1;1;1;1;2;0;0;0;30;5;1;1;1;12;2;4;1;0;0;6;4;0;0;1;2;29;5;1;1;23;3;1;9;3;1;0;1;0;0;3;3;0;2;0;1;0;0;0;0;28;3;1;8;0;2;13;0;4;8;3;7;4;3;0;1;1;4;3;1;0;0;11;0;1;8;2;3;2;1;0;12;4;2;0;0;0;0;5;2;1;4;2;1;1;0;0;2;2;1;1;1;0;12;4;2;1;0;12;7;10;12;9;0;0;0;0;12;1;10;8;0;0;0
31210-5799;SUCESSO;2;1;0;0;12;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;1;0;0;6;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;4;2;2;1;12;2;1;0;0;0;0;11;2;1;4;2;3;2;1;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31219-5490;SUCESSO;2;2;0;0;29;1;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;10;0;3;1;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;6;0;0;0;0;3;0;1;1;1;1;1;1;0;0;4;0;6;0;0;0;5;0;0;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;24;1;1;1;0;0;5;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;15;0;0;15;2;2;0;0;0;31;5;1;0;1;1;0;7;3;0;3;2;2;1;1;0;3;0;2;2;2;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
31256-5061;insucesso;0;0;0;0;19;0;0;4;2;0;0;1;0;0;0;0;0;0;0;0;0;8;0;3;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0;0;5;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31271-4434;insucesso;1;0;1;1;15;1;0;3;0;0;0;4;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;6;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;7;0;0;0;0;5;0;2;1;0;0;1;0;0;0;1;0;12;0;0;0;4;0;0;3;1;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;22;0;0;2;0;0;5;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;1;1;1;1;11;1;0;0;1;1;2;1;1;0;1;0;1;0;1;0;0;0;1;0;0;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
31292-5384;SUCESSO;1;0;1;1;32;1;1;1;0;0;0;10;2;8;1;0;0;4;3;0;0;10;1;5;3;3;0;0;4;2;1;0;2;1;1;0;0;0;0;0;0;1;1;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;13;4;2;1;0;0;0;0;0;0;0;6;5;3;0;0;0;16;7;0;2;12;4;2;0;0;0;0;6;5;3;0;0;0;1;1;0;2;0;2;1;20;0;1;3;0;1;8;0;1;6;0;5;3;3;0;3;3;4;3;2;0;0;7;0;1;5;1;3;2;2;1;7;4;3;0;0;0;0;3;2;1;2;2;2;2;1;0;1;0;1;0;0;1;22;10;0;0;1;2;1;1;2;1;10;2;0;0;4;0;2;1;0;2;0
31295-4433;SUCESSO;2;2;0;0;32;1;0;3;0;0;0;7;0;0;0;0;0;0;0;1;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;1;0;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2;1;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;0;2;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;4;0;0;1;0;0;0;0;3;0;1;1;1;1;3;0;1;0;0;0;0
31306-4433;SUCESSO;1;0;1;1;18;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;15;1;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;4;0;0;3;0;1;1;1;1;11;3;1;0;1;1;0;3;1;0;3;1;2;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31311-5489;insucesso;1;0;1;1;14;0;0;1;0;0;0;5;0;2;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;1;0;0;5;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;2;1;1;0;0;3;0;0;2;0;2;0;0;0;2;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;4;3;0;0;0;0;3;0;2;2;0;0;0
31311-6030;SUCESSO;2;1;0;0;17;0;0;3;0;0;0;3;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;10;0;0;0;0;0;0;0;3;1;1;1;0;0;0;0;10;0;0;0;0;3;0;3;2;1;0;1;1;1;0;0;0;10;0;0;0;7;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;13;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;0;0;3;0;2;1;1;1;4;1;1;0;0;0;0;3;0;0;1;0;1;0;1;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;1;1;0
31313-6401;SUCESSO;1;0;1;1;57;2;1;5;0;0;0;20;0;17;0;8;4;0;0;0;0;11;2;5;2;2;0;0;2;2;0;0;4;0;0;3;1;1;0;0;0;3;3;14;0;0;0;2;0;2;0;2;0;0;0;1;0;0;0;27;5;1;1;0;16;4;7;3;1;1;1;1;0;0;4;2;26;0;0;0;21;0;0;12;6;2;1;0;0;0;1;0;0;3;1;0;0;0;0;0;35;1;2;6;0;3;13;0;4;7;4;5;3;2;0;3;2;3;2;2;0;0;7;0;2;6;0;3;3;2;0;9;2;1;0;0;0;0;3;2;1;3;2;2;2;0;0;0;0;1;0;0;1;8;1;1;0;2;0;0;0;1;1;6;1;0;0;5;1;1;1;1;0;0
31316-4434;insucesso;0;0;0;0;10;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;2;1;0;0;0;1;1;1;0;0;4;2;1;1;3;0;0;0;3;0;0
31316-5490;SUCESSO;1;1;0;0;20;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;14;3;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;7;2;2;1;3;0;0;0;2;0;0
31317-4114;SUCESSO;3;1;2;2;28;0;0;3;0;0;0;4;1;1;0;1;1;0;0;0;0;13;1;6;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;10;1;1;1;3;0;0;0;2;1;1;1;1;0;0;0;4;1;0;0;0;2;1;1;0;0;0;2;1;1;0;0;0;11;4;1;2;4;0;0;2;1;0;0;2;1;1;0;0;0;0;0;2;1;0;1;1;25;1;2;4;0;1;10;0;2;4;0;4;2;2;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0
31331-4434;SUCESSO;1;0;1;1;10;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;2;2;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;5;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;3;1;1;1;0;0;8;2;1;0;1;1;0;4;1;0;2;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31336-4434;SUCESSO;3;0;3;3;89;4;1;16;4;0;0;8;0;4;0;0;0;1;0;0;1;15;0;9;4;3;0;1;3;3;3;1;2;1;1;1;1;1;0;0;0;0;0;28;2;2;2;8;0;1;0;1;0;0;0;1;1;0;1;14;4;0;0;1;7;2;5;2;0;0;3;2;0;0;1;2;20;0;0;0;13;3;0;6;4;2;0;2;1;0;3;1;0;5;4;1;1;0;1;0;52;2;2;4;0;3;20;0;2;7;1;4;2;1;0;1;0;4;3;3;0;0;10;0;0;8;0;8;4;3;2;22;2;1;0;1;1;0;16;1;1;7;1;5;1;4;0;1;0;3;0;0;3;7;1;1;1;3;1;1;1;3;3;3;0;0;0;6;1;2;2;2;0;0
31340-4433;SUCESSO;1;1;0;0;23;1;1;1;0;0;0;6;1;4;1;2;1;0;0;1;0;10;0;2;1;1;0;0;0;0;0;0;0;0;0;2;2;2;0;1;1;0;0;6;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;8;1;0;0;1;3;0;2;1;1;0;0;0;0;0;1;1;9;2;1;0;5;1;0;3;2;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;24;0;0;1;0;0;7;0;1;5;1;2;0;0;0;1;1;1;1;0;0;0;5;0;0;5;0;4;2;1;1;9;3;2;0;0;0;0;5;2;2;2;1;1;1;1;0;0;0;1;1;1;0;2;0;1;0;0;0;0;0;4;4;0;0;0;0;4;0;4;4;0;0;0
31358-4435;SUCESSO;1;0;1;1;87;4;1;3;0;9;0;0;0;0;0;0;0;0;0;0;21;17;0;6;2;0;0;4;6;6;4;3;1;0;0;6;1;1;0;2;2;3;3;15;0;0;0;0;0;0;0;0;0;0;0;0;10;0;6;39;2;0;0;0;19;1;12;9;5;1;6;4;3;0;1;3;35;1;0;0;32;1;0;14;8;7;3;4;4;3;2;2;0;0;0;1;28;0;26;25;53;3;0;1;0;1;18;0;1;6;0;2;1;1;0;1;1;7;6;1;0;0;15;0;0;12;1;6;5;4;3;22;4;3;0;2;2;0;11;4;2;7;3;4;2;3;0;4;4;1;0;0;1;6;1;0;1;0;0;0;0;3;3;16;6;4;1;13;2;3;3;1;5;0
31359-4435;insucesso;0;0;0;0;9;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;2;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;4;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;3;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;3;0;0;3;1;0;0;0;0;7;2;2;2;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
31359-6590;insucesso;1;1;0;0;29;0;0;0;0;4;2;2;0;0;0;0;0;0;0;0;0;4;0;2;2;1;0;0;0;0;0;0;0;1;0;3;0;0;0;1;1;0;0;6;0;0;0;0;0;0;0;2;0;0;0;1;7;1;4;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;5;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;18;0;1;0;0;0;3;1;0;2;0;1;0;0;0;0;0;2;1;1;1;0;3;0;1;2;0;1;1;1;1;4;1;1;1;0;0;0;2;0;0;1;0;1;0;1;1;0;0;1;1;1;0;5;1;1;0;1;4;3;3;0;0;0;0;0;0;3;1;0;0;0;0;0
31369-4433;SUCESSO;1;0;1;1;26;1;1;5;3;7;0;0;0;0;0;0;0;0;0;0;1;13;0;6;2;1;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;1;1;7;0;2;0;0;0;0;0;0;8;0;6;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;2;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;2;1;23;3;1;1;0;0;7;0;1;2;0;1;1;1;0;2;2;5;5;2;0;0;7;0;0;5;1;2;1;1;1;8;4;1;0;0;0;0;4;2;0;3;0;3;0;2;0;2;2;1;0;0;1;2;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
31380-4434;insucesso;1;0;1;1;33;1;0;10;2;0;0;1;0;0;0;0;0;0;0;0;0;10;0;3;1;1;1;2;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;14;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;20;1;1;1;0;0;6;0;0;2;0;2;1;1;0;0;0;3;3;2;2;0;10;0;0;8;0;6;6;3;2;12;3;2;0;0;0;0;7;3;2;7;3;5;3;3;1;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;6;3;1;0;2;0;0;0;0;0;0
31384-5061;SUCESSO;1;1;0;0;10;0;0;2;1;0;0;2;1;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;5;0;0;0;2;0;0;0;0;1;1;1;0;2;0;2;8;3;0;0;0;2;0;2;1;1;0;0;0;0;0;0;1;8;2;1;0;7;1;0;2;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;4;0;4;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0
31386-4435;insucesso;1;0;1;1;15;1;1;4;0;1;1;2;0;1;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;10;1;1;1;0;0;2;0;2;0;0;0;0;4;0;3;8;1;0;0;0;2;0;1;1;0;0;1;1;0;0;1;0;8;1;0;0;4;0;0;2;1;1;0;1;1;0;2;1;0;1;0;1;0;0;0;0;11;0;1;1;0;1;2;1;0;2;0;1;0;0;0;0;0;1;1;0;0;0;2;0;0;2;1;1;1;1;1;2;1;0;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;3;3;0;0;0;0;3;0;3;3;0;2;1
31400-4448;SUCESSO;1;1;0;0;33;2;1;7;1;0;0;2;1;1;0;0;0;0;0;0;0;8;0;2;0;0;0;1;3;1;0;0;0;0;0;1;0;0;0;2;2;0;0;10;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;10;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;13;1;1;0;7;0;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;23;0;0;2;0;1;4;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;10;0;2;7;0;5;2;1;1;9;0;0;0;0;0;0;6;0;0;3;0;2;0;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
31410-4603;insucesso;1;1;0;0;15;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;4;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;1;2;0;2;6;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31410-5384;insucesso;1;1;0;0;19;0;0;3;1;0;0;2;0;2;1;1;0;0;0;0;0;6;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;6;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;7;1;1;0;4;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;3;0;0;3;2;2;0;0;0;4;2;1;0;1;1;0;2;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
31410-6400;insucesso;1;0;1;1;14;1;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;3;0;2;2;2;2;0;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;7;0;1;1;0;0;4;0;0;3;0;3;2;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;1;0;0;1;1;0;1;1;0;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0
31436-4433;insucesso;0;0;0;0;16;1;0;0;0;2;2;3;0;1;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;1;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;6;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;11;1;0;1;6;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;28;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;2;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;5;0;0;0;1;4;3;0;5;2;0;0;0;0;3;0;3;2;0;2;2
31437-6590;insucesso;1;0;1;1;4;1;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;2;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31444-5061;insucesso;1;1;0;0;42;1;0;4;0;0;0;5;0;2;0;1;0;0;0;0;0;11;1;3;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;6;6;0;0;9;0;0;0;1;0;3;0;0;1;1;1;0;0;0;0;5;0;0;0;0;3;0;3;3;0;0;0;0;0;0;2;0;12;6;2;1;5;0;0;3;3;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;26;1;1;1;0;1;10;0;0;2;0;0;0;0;0;1;1;3;3;2;2;0;15;0;0;15;0;8;3;0;0;19;8;5;2;2;2;1;13;8;5;4;4;1;1;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;2;0;0;0;1;0;0
31447-4435;SUCESSO;2;0;2;2;65;0;0;7;3;0;0;19;2;14;4;6;3;0;0;1;0;8;1;3;1;1;0;0;0;0;0;0;0;0;0;3;0;0;0;2;2;3;3;12;1;1;1;5;0;1;0;0;0;0;0;0;0;0;0;24;6;2;2;1;10;0;4;3;1;0;1;1;0;0;0;0;35;5;0;1;21;5;1;9;4;3;1;0;0;0;1;1;0;1;0;0;0;0;0;0;16;0;0;2;0;1;4;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;2;0;0;0;0;0;1;0;1;1;1;27;5;2;0;6;2;0;0;2;0;0
31451-4448;SUCESSO;1;1;0;0;81;4;0;1;1;0;0;8;1;5;1;0;0;0;0;0;3;16;0;4;0;0;0;0;5;4;1;0;1;0;0;1;0;0;0;5;4;4;4;8;0;0;0;3;0;1;0;0;0;0;0;1;1;0;0;29;13;0;0;1;4;1;0;0;0;0;2;0;0;0;0;3;29;6;0;1;16;6;0;1;0;0;0;1;0;0;4;2;0;1;1;1;11;0;7;3;50;1;3;4;0;1;15;0;1;1;0;1;1;1;0;0;0;2;0;0;0;0;17;0;1;11;0;2;0;0;0;21;3;1;0;1;1;0;6;2;0;0;0;0;0;0;0;8;4;1;1;1;0;6;3;1;1;0;2;0;0;0;0;2;1;1;1;3;2;0;0;0;2;0
31453-4433;SUCESSO;1;0;1;1;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;4;0;0;0;0;2;0;1;1;1;1;0;0;0;0;1;0;5;0;0;0;3;0;0;2;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;17;0;0;2;0;0;6;0;1;6;0;1;0;0;0;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0
31456-4917;insucesso;0;0;0;0;20;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;2;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;19;1;0;2;0;1;5;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;6;1;0;3;0;3;1;1;1;5;1;0;0;1;0;0;4;1;0;2;1;2;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;1;4;2;1;0;2;0;1;1;0;0;0
