IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;13>;14>;14>14>;14>14>2>;14>14>41>;14>2>;14>2>14>;14>2>2>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>31>;14>32>;14>32>31>;14>41>;14>41>2>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>41>41>41>41>41>;14>43>;14>43>44>;14>43>44>44>;14>48>;14>49>;14>7>;14>7>5>;14>7>5>5>;14>8>;16>;16>31>;17>;17>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>2>;2>14>41>;2>2>;2>3>;2>41>;2>46>;2>46>1>;2>46>1>2>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>31>;30>14>41>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>31>;30>31>30>;30>41>;30>48>;31>;31>14>;31>14>31>;31>14>41>;31>30>;31>30>14>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>31>;31>30>31>30>;31>31>;31>31>30>;31>41>;31>48>;32>;32>14>;32>31>;32>31>30>;41>;41>14>;41>2>;41>31>;41>31>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;41>41>41>41>41>41>;41>41>41>41>41>41>41>;41>41>43>;41>41>43>44>;41>43>;41>43>44>;41>43>44>44>;42>;43>;43>44>;43>44>14>;43>44>44>;43>44>44>44>;43>44>44>44>44>;43>44>44>44>44>44>;44>;44>14>;44>14>41>;44>14>43>;44>44>;44>44>14>;44>44>14>41>;44>44>44>;44>44>44>14>;44>44>44>44>;44>44>44>44>14>;44>44>44>44>44>;45>;45>43>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>29>;48>48>;49>;49>48>;49>49>;5>;5>5>;6>;6>6>;6>6>6>;6>6>6>6>;7>;7>14>;7>5>;7>5>5>;7>6>;8>;8>7>
31331-4434;SUCESSO;2;1;1;1;0;14;1;0;0;4;0;1;0;0;1;0;0;0;0;0;0;0;0;0;6;0;3;2;1;0;2;2;2;0;0;0;0;0;0;0;0;0;0;5;1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;3;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;22;0;0;0;0;9;0;0;4;2;0;0;0;0;0;0;0;0;0;4;4;0;2;1;0;0;9;2;1;0;5;1;0;2;0;1;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31336-4434;SUCESSO;4;0;4;4;0;176;7;0;2;29;12;3;0;0;18;0;9;2;3;1;1;0;3;0;32;3;14;6;4;2;5;3;3;4;5;4;2;2;0;0;0;0;0;58;2;2;2;23;0;3;4;0;2;0;0;0;0;3;0;3;21;7;1;1;11;3;6;2;0;4;2;2;3;43;5;1;1;19;5;10;5;2;2;1;7;1;8;1;3;0;2;0;106;3;8;6;3;31;0;3;11;7;2;1;1;1;0;4;3;3;0;16;12;0;10;6;5;0;32;4;3;0;22;1;1;11;1;7;1;5;1;0;4;0;0;4;13;3;0;0;5;4;3;6;6;8;3;2;0;13;0;5;5;4;4;0
31340-4433;SUCESSO;2;2;0;0;0;37;2;0;1;3;0;1;0;0;6;1;4;1;2;1;0;1;0;0;16;0;5;3;2;1;0;0;0;0;0;2;2;2;0;1;1;0;0;14;0;0;0;0;0;0;1;0;1;2;2;2;0;1;1;0;9;1;0;1;3;0;2;1;1;1;0;1;1;12;3;1;0;6;1;3;2;1;1;0;1;0;2;1;0;0;0;0;49;0;2;2;0;23;0;1;12;7;4;3;1;4;0;5;4;2;0;11;10;0;6;2;1;0;20;5;4;0;7;3;3;2;1;1;1;1;0;0;2;2;2;0;2;0;0;0;0;0;0;4;4;0;0;0;0;4;0;4;4;0;0;0
31358-4435;SUCESSO;2;0;1;1;0;171;8;0;3;4;0;0;14;9;1;0;0;0;0;0;0;0;40;0;46;0;17;8;5;2;8;8;4;3;1;6;1;1;0;2;2;3;3;27;0;0;0;1;0;0;0;0;0;0;0;0;0;17;1;12;53;7;0;1;24;4;13;10;6;6;4;1;4;58;6;0;2;45;3;18;9;8;4;4;3;2;1;1;51;0;46;37;143;7;1;1;1;51;0;1;18;10;6;4;2;1;0;9;7;2;0;25;21;0;8;5;4;0;42;7;6;0;17;6;3;8;3;5;2;3;5;0;2;1;0;1;15;3;0;0;1;1;0;8;7;21;6;4;1;20;0;7;6;1;10;0
31359-4435;insucesso;0;0;0;0;0;21;0;0;0;6;1;0;2;2;1;0;0;0;0;0;0;0;0;0;4;0;2;1;1;1;0;0;0;0;2;0;0;0;0;1;1;0;0;12;0;0;0;4;2;0;0;1;4;0;0;0;0;4;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;1;0;0;0;0;0;0;0;1;2;0;0;0;0;19;0;3;1;1;12;1;1;8;6;5;2;1;2;1;2;1;0;0;4;3;1;0;0;0;0;7;2;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0
31369-4433;SUCESSO;2;0;2;2;0;72;7;0;1;10;3;1;24;13;3;1;3;2;0;0;0;0;7;0;21;1;10;4;3;2;3;2;0;0;0;3;3;2;0;0;0;2;2;25;2;2;2;10;0;4;3;0;0;0;0;0;0;25;4;14;14;5;2;1;0;0;0;0;0;5;3;0;0;15;3;0;0;12;5;0;0;0;5;3;2;2;1;1;9;0;9;7;33;3;1;1;0;12;0;1;4;3;2;2;2;2;0;8;8;5;0;11;9;0;5;3;3;0;20;6;3;0;8;3;1;6;0;6;0;5;3;0;2;0;0;2;3;0;0;0;2;0;0;4;2;0;0;0;0;5;0;4;2;0;0;0
31380-4434;insucesso;2;1;1;1;0;52;1;0;0;21;6;3;0;0;1;0;0;0;0;0;0;0;0;0;16;0;7;4;3;2;1;1;0;0;0;1;0;0;0;2;2;0;0;29;0;0;0;9;4;3;4;0;4;0;0;0;0;0;0;0;11;4;0;2;3;0;1;0;0;0;0;0;0;12;1;0;0;5;2;1;0;0;0;0;1;0;1;1;0;0;0;0;40;1;5;6;3;12;2;1;7;5;3;2;1;1;0;4;3;2;0;13;10;0;7;6;3;2;16;3;2;0;9;3;2;8;3;6;3;3;1;1;2;2;1;1;1;0;0;0;0;0;0;0;0;6;3;1;0;2;0;0;0;0;0;0
31384-5061;SUCESSO;2;2;0;0;0;19;0;0;0;6;1;0;0;0;2;1;2;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;11;0;0;0;6;0;2;0;0;0;2;2;2;0;3;0;3;8;3;0;0;2;0;2;1;1;0;0;0;1;8;2;1;0;7;1;2;2;1;0;0;0;0;0;1;0;0;0;0;9;0;1;4;4;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0
31386-4435;insucesso;1;0;1;1;0;15;1;0;1;4;0;0;1;1;2;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;10;1;1;1;0;0;0;2;0;2;0;0;0;0;4;0;3;8;1;0;0;2;0;1;1;0;1;1;1;0;8;1;0;0;4;0;2;1;1;1;1;2;1;1;1;0;0;0;0;11;0;1;1;1;2;1;0;2;1;0;0;0;0;0;1;1;0;0;2;2;1;1;1;1;1;2;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;3;3;0;0;0;0;3;0;3;3;0;2;1
31400-4448;SUCESSO;2;1;1;1;0;59;2;0;1;14;3;0;0;0;3;1;2;0;1;0;0;0;0;0;13;0;4;0;0;0;3;1;0;0;0;1;0;0;0;3;3;0;0;19;1;1;1;3;0;1;1;0;0;1;1;1;0;0;0;0;13;1;0;0;4;0;0;0;0;1;1;0;0;19;1;1;0;10;0;4;0;0;1;1;0;0;1;0;0;0;0;0;29;0;0;3;2;7;0;2;1;0;0;0;0;0;0;1;1;1;0;10;7;0;5;2;1;0;9;0;0;0;6;0;0;3;0;2;0;2;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
31410-4603;insucesso;2;2;0;0;0;29;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;5;0;0;0;1;0;1;0;0;0;2;2;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1;1;2;2;9;0;1;4;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0
31410-5384;insucesso;3;1;2;2;0;39;1;1;0;10;6;0;0;0;7;1;6;0;3;0;0;0;0;0;11;0;1;0;0;0;2;2;1;0;0;1;0;0;0;1;1;0;0;14;2;2;2;10;2;1;0;0;0;0;0;0;0;0;0;0;11;6;0;2;4;0;1;0;0;0;0;0;0;14;2;0;0;10;4;3;1;0;0;0;0;0;0;0;0;0;0;0;23;0;1;2;2;6;0;1;2;1;1;0;0;1;1;2;2;0;0;5;5;2;2;0;0;0;8;3;2;1;3;1;0;0;0;0;0;0;0;0;3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
31410-6400;insucesso;2;1;1;1;0;22;2;0;1;2;0;1;0;0;5;2;2;0;1;0;0;0;0;0;5;0;3;3;2;2;1;1;0;0;1;1;0;0;0;2;2;1;1;4;0;0;0;2;0;1;1;0;0;1;1;1;0;0;0;0;5;2;0;0;2;0;1;1;0;0;0;0;0;10;4;0;0;3;1;1;1;1;0;0;1;1;1;0;0;0;0;0;10;0;1;1;0;5;0;0;4;3;2;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;2;1;1;1;2;0;0;0;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0
31436-4433;insucesso;0;0;0;0;0;27;1;0;0;0;0;0;6;6;4;0;1;0;0;0;0;1;0;0;7;0;2;0;0;0;1;1;0;0;3;0;0;0;3;1;1;0;0;12;0;0;0;1;0;0;1;0;0;0;0;0;0;8;1;7;7;3;0;1;0;0;0;0;0;0;0;1;0;12;1;0;1;7;3;0;0;0;0;0;1;1;0;0;0;0;0;0;49;0;0;0;0;14;0;0;3;3;2;1;1;0;0;1;1;0;1;4;4;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;5;0;0;1;4;3;0;10;5;0;0;0;0;6;0;6;5;0;3;3
31444-5061;insucesso;3;2;0;0;0;77;4;1;0;11;0;4;0;0;7;0;4;0;3;0;0;0;0;0;21;0;6;1;1;0;3;3;0;0;0;1;0;0;0;9;9;1;1;23;0;0;0;1;0;0;6;0;1;3;3;2;0;0;0;0;10;1;0;1;6;0;5;5;0;0;0;3;0;23;8;0;1;10;1;6;5;5;0;0;0;0;1;0;0;0;0;0;73;1;2;2;1;29;0;1;9;3;0;0;0;2;2;8;8;4;0;23;22;0;10;4;1;0;35;10;7;2;17;10;7;7;6;3;3;1;0;0;4;3;2;0;1;0;0;0;1;1;0;1;1;9;2;0;0;4;0;1;1;1;0;0
31447-4435;SUCESSO;3;0;3;3;0;101;3;0;0;11;3;0;0;0;27;2;19;4;8;5;0;1;0;0;8;0;3;1;1;1;0;0;0;0;0;7;1;1;0;3;3;4;4;19;1;1;1;5;0;1;1;0;0;0;0;0;0;1;0;0;41;8;2;1;14;1;7;5;1;1;1;0;0;55;5;0;1;35;6;12;7;5;0;0;1;1;1;0;1;0;1;1;19;0;0;2;1;4;0;1;1;1;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;3;0;0;0;0;1;0;1;2;2;43;8;2;0;11;0;1;1;3;0;0
31451-4448;SUCESSO;3;2;1;1;1;143;12;0;2;4;1;0;0;0;12;1;7;1;1;0;0;2;3;0;28;2;8;1;1;1;15;12;3;1;1;1;0;0;0;5;4;6;6;16;0;0;0;5;0;2;1;0;0;1;1;1;0;1;0;0;42;16;0;1;6;1;0;0;0;3;1;0;4;40;7;0;1;26;8;3;0;0;1;0;6;4;1;1;11;0;7;3;92;1;6;4;1;30;0;1;7;3;3;2;1;0;0;2;0;0;0;29;22;0;5;1;1;0;44;7;1;0;13;4;0;3;0;2;0;2;8;0;3;2;2;1;8;3;0;0;3;1;1;0;0;2;1;1;1;4;0;0;0;0;3;0
31453-4433;SUCESSO;2;0;2;2;0;30;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;1;1;0;0;0;3;0;1;0;0;0;0;0;0;0;7;0;0;0;2;0;1;1;1;0;0;1;0;10;0;0;0;6;0;2;1;1;0;0;2;1;1;0;0;0;0;0;23;1;0;2;0;8;0;1;8;2;0;0;0;1;0;1;1;1;0;2;1;0;1;0;0;0;2;1;0;0;1;1;0;1;0;0;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;2;2;0;0;0
31456-4917;insucesso;0;0;0;0;0;25;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;2;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;4;1;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;24;1;0;2;1;5;0;0;3;2;0;0;0;0;0;0;0;0;0;6;3;0;3;1;1;1;5;1;0;1;4;1;0;2;1;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;4;2;1;0;2;0;1;1;0;0;0
31462-4448;SUCESSO;2;1;1;1;0;40;5;0;0;7;1;0;0;0;5;1;0;0;0;0;0;0;1;0;10;0;6;5;3;1;2;2;0;1;0;1;0;0;0;0;0;1;1;12;1;1;1;2;0;1;1;0;3;1;1;1;0;3;1;2;9;1;0;0;0;0;0;0;0;1;0;0;0;13;1;0;1;6;1;0;0;0;1;0;2;0;3;2;3;0;1;0;29;2;2;5;4;14;0;3;9;4;1;0;0;0;0;3;3;3;0;5;5;0;4;2;1;0;6;3;1;0;5;3;1;2;2;1;1;0;0;0;2;1;1;1;4;1;0;0;0;0;0;0;0;15;11;4;2;5;0;0;0;2;4;0
31469-6030;insucesso;0;0;0;0;0;36;0;0;0;4;1;0;0;0;8;0;4;0;1;0;0;2;0;0;8;0;4;2;1;0;2;1;0;0;1;3;0;0;0;1;1;0;0;11;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;23;1;0;0;9;0;7;4;0;1;1;4;0;25;4;0;2;18;0;7;5;2;1;1;3;3;2;0;0;0;0;0;40;1;0;6;4;14;0;4;8;4;1;1;1;1;0;1;0;0;0;8;5;0;2;0;0;0;15;3;1;1;7;2;0;3;2;1;1;1;0;0;0;0;0;0;0;0;0;0;2;0;2;8;8;3;0;0;0;8;0;7;7;0;0;0
31476-6401;insucesso;2;0;2;2;0;71;16;5;2;25;9;1;1;0;11;1;5;0;5;0;0;5;0;0;23;0;9;6;4;2;0;0;0;0;8;2;0;0;0;0;0;1;1;36;0;0;0;11;3;4;3;0;2;0;0;0;5;1;1;0;17;3;0;2;13;0;9;6;0;1;0;3;1;15;2;0;1;9;1;8;6;3;0;0;7;5;0;1;0;0;0;0;50;1;6;3;1;19;3;1;12;7;4;3;1;1;1;1;1;1;0;5;5;0;4;2;2;1;7;3;2;0;5;2;2;2;0;2;0;1;0;0;2;0;0;2;11;2;3;3;8;8;2;6;5;0;0;0;0;8;1;6;5;0;0;0
31488-4917;insucesso;0;0;0;0;0;12;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;5;0;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;5;0;0;2;1;0;0;0;0;0;0;0;0;0;3;2;0;2;2;2;0;7;0;0;0;3;0;0;2;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31508-4435;insucesso;1;0;0;0;0;14;1;0;0;1;0;1;0;0;2;0;1;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;0;0;0;1;0;0;3;0;2;1;1;0;0;0;0;0;10;0;0;0;3;0;1;0;0;0;0;1;1;7;0;0;0;6;0;3;1;0;0;0;0;0;1;0;0;0;0;0;9;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31510-5489;SUCESSO;2;2;0;0;0;25;1;0;0;2;0;0;1;0;1;0;1;1;0;0;0;0;0;0;3;0;1;1;1;1;2;2;2;0;0;0;0;0;0;1;1;0;0;3;0;0;0;2;0;0;0;0;1;2;2;2;0;2;0;0;3;1;0;0;1;0;1;1;0;0;0;0;0;5;0;0;0;2;1;0;0;0;0;0;0;0;1;0;1;0;0;0;28;0;0;1;1;12;0;0;6;4;4;3;3;0;0;0;0;0;0;4;4;0;3;0;0;0;9;2;1;0;6;2;1;3;2;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31520-5489;SUCESSO;2;2;0;0;0;26;2;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;10;2;3;2;1;0;1;1;1;0;0;0;0;0;0;1;1;0;0;5;0;0;0;2;0;0;0;0;0;2;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;4;2;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;16;0;3;0;0;5;0;0;2;1;0;0;0;1;0;1;0;0;0;3;1;0;1;1;1;0;2;2;0;0;2;2;0;2;2;1;1;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31522-4917;SUCESSO;2;1;1;1;0;33;8;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;2;1;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;9;1;1;1;3;0;0;0;0;1;0;0;0;0;2;2;0;3;1;0;1;0;0;0;0;0;1;0;0;0;5;2;0;0;3;1;0;0;0;1;0;2;2;0;0;0;0;0;0;26;2;2;2;1;7;0;1;5;1;0;0;0;0;0;0;0;0;0;10;10;0;3;3;1;0;31;5;1;0;10;2;1;6;1;1;0;1;2;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31525-4435;insucesso;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31526-4435;insucesso;2;0;2;2;0;13;0;0;0;6;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;7;2;2;2;0;0;0;1;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;2;0;1;0;0;0;0;0;0;1;0;1;1;0;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;22;8;6;3;3;0;0;0;2;0;0
31529-4917;SUCESSO;3;3;2;2;0;52;1;0;0;3;0;0;0;0;8;0;3;0;0;0;1;1;0;0;15;0;10;3;1;1;1;1;0;0;0;3;1;1;0;2;2;0;0;9;1;1;1;1;0;0;1;0;3;3;3;3;0;0;0;0;9;0;0;0;3;0;1;1;0;1;0;2;0;19;2;1;0;9;0;3;1;1;1;0;3;0;4;0;0;0;0;0;53;0;1;4;1;23;0;4;11;5;2;2;1;0;0;0;0;0;0;4;4;0;0;0;0;0;14;3;2;0;2;1;0;1;1;0;0;0;0;0;3;3;3;2;1;0;0;0;0;0;0;3;2;30;15;10;5;7;0;3;2;2;0;0
31560-4435;insucesso;2;2;0;0;0;53;0;0;0;8;0;0;0;0;4;0;2;0;1;0;0;0;4;3;7;0;3;1;1;0;0;0;0;3;0;4;0;0;0;1;1;1;0;10;0;0;0;2;1;0;0;0;0;2;2;2;4;1;1;0;38;1;0;0;14;0;9;3;0;2;1;1;2;23;1;0;0;21;0;7;3;2;1;0;2;1;1;2;8;1;6;4;27;0;2;4;3;6;0;0;2;1;0;0;0;0;0;0;0;0;1;2;2;0;2;1;1;1;2;2;0;0;2;2;0;1;1;1;1;1;2;1;2;2;2;0;12;1;4;5;1;0;0;4;4;5;1;1;0;7;1;4;4;1;0;0
31566-5061;insucesso;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;3;0;0;3;3;2;1;1;0;0;0;0;0;0;2;2;0;2;2;2;2;6;2;1;1;4;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31569-4114;insucesso;3;2;1;1;0;68;6;0;2;5;0;1;0;0;6;0;2;0;0;0;0;1;3;1;17;0;7;3;2;1;5;5;2;0;6;6;0;0;6;0;0;0;0;12;1;1;1;6;1;1;3;1;0;2;2;2;21;2;1;0;12;4;0;0;2;0;0;0;0;2;0;0;4;14;4;0;1;2;0;0;0;0;0;0;1;0;2;7;4;2;1;0;56;3;2;5;0;17;0;1;5;3;1;1;1;1;1;3;3;1;1;12;11;3;2;2;1;0;15;4;0;1;4;2;0;2;2;1;1;0;1;1;3;2;2;1;24;1;20;5;8;8;1;12;10;25;8;4;2;20;2;10;9;5;11;9
31570-4114;insucesso;2;1;1;1;0;45;0;0;0;2;0;0;0;0;4;0;2;0;1;0;0;1;1;1;20;0;7;3;2;1;1;0;0;0;0;0;0;0;0;1;1;0;0;9;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;11;0;0;0;6;0;3;2;0;1;1;1;1;13;1;0;1;10;0;5;3;2;1;1;1;1;1;0;2;0;2;2;71;1;0;5;3;23;0;3;12;8;3;2;1;1;1;3;2;0;2;8;5;1;1;0;0;0;15;3;0;0;3;1;0;1;1;0;0;0;1;1;2;1;1;1;1;0;0;0;0;0;0;4;3;0;0;0;0;4;0;4;3;0;1;1
31570-5490;SUCESSO;3;2;1;1;0;55;1;0;0;4;0;0;0;0;12;0;7;0;3;1;0;2;0;0;22;1;10;4;2;2;0;0;0;0;2;2;1;1;0;7;6;0;0;9;1;1;1;0;0;0;2;0;3;2;2;2;0;0;0;0;28;1;0;0;6;0;1;1;0;2;0;2;3;34;1;0;0;20;0;4;1;1;1;0;3;1;3;1;1;0;1;1;62;0;2;4;1;16;0;3;6;3;2;1;1;1;0;1;0;0;0;5;3;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;1;7;0;0;0;3;2;1;4;4;4;0;0;0;5;0;3;3;2;0;0
31572-4448;insucesso;0;0;0;0;0;15;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;4;1;0;0;1;1;0;0;0;0;0;2;0;1;1;2;0;1;0;5;1;0;1;0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31572-5384;insucesso;1;0;1;0;0;26;3;1;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;1;0;0;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31589-4435;SUCESSO;2;2;0;0;0;29;5;0;2;6;1;1;2;0;2;0;1;0;0;0;0;0;0;0;9;0;5;2;1;0;2;1;1;0;0;0;0;0;0;1;1;0;0;13;0;0;0;5;0;1;1;0;1;1;1;1;0;2;2;0;3;1;1;0;1;0;1;1;0;1;1;0;1;4;1;0;0;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;18;0;3;1;1;9;0;1;4;3;1;1;1;0;0;0;0;0;0;4;4;0;1;0;0;0;11;2;0;0;4;1;0;1;0;0;0;0;0;0;2;2;2;0;3;0;0;0;0;0;0;0;0;20;7;1;0;2;0;0;0;1;0;0
31595-4603;insucesso;2;0;2;2;0;34;1;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;15;0;3;1;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;8;1;1;1;3;0;1;0;0;2;0;0;0;0;2;0;1;4;1;0;1;2;0;2;2;0;1;0;0;1;6;0;0;0;4;1;2;2;2;0;0;1;1;0;0;0;0;0;0;28;0;5;2;2;9;1;1;4;2;1;0;0;1;1;3;1;0;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;4;0;3;8;6;0;0;0;0;6;0;6;6;0;0;0
31601-4917;insucesso;0;0;0;0;0;37;2;0;0;3;0;0;0;0;5;0;2;0;0;0;0;1;0;0;10;0;1;1;0;0;2;2;0;0;0;1;0;0;0;1;1;0;0;3;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;5;0;0;0;3;0;3;0;0;1;1;1;0;8;3;0;1;4;0;2;2;0;0;0;1;1;1;0;2;1;1;1;25;1;0;1;0;6;0;0;3;1;1;0;0;1;1;1;1;1;0;10;10;2;6;3;1;0;12;8;4;1;6;5;3;3;3;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;4;0;3;3;0;1;1
