IdAluno;Resultado;11>;13>;14>;14>14>;14>14>14>;14>14>31>;14>31>;14>31>14>;14>31>14>31>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>31>;14>31>31>30>;14>31>41>;14>31>48>;14>31>48>29>;14>32>;14>32>31>;14>38>;14>41>;14>41>31>;14>41>41>;14>41>41>41>;14>42>;14>48>;14>49>;14>7>;14>8>;14>8>7>;16>;16>31>;16>31>14>;16>31>30>;16>31>31>;16>31>48>;17>;17>30>;17>30>30>;17>30>31>;17>31>;28>;28>30>;29>;29>14>;29>29>;29>30>;29>4>;29>48>;29>48>29>;30>;30>14>;30>14>31>;30>14>31>30>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>30>31>;30>30>31>;30>30>31>30>;30>30>48>;30>31>;30>31>14>;30>31>30>;30>31>30>30>;30>31>30>31>;30>31>30>31>30>;30>31>30>31>30>31>;30>31>30>31>30>31>30>;30>32>;30>41>;30>48>;30>48>30>;31>;31>14>;31>14>31>;31>14>31>30>;31>14>41>;31>30>;31>30>14>;31>30>14>31>;31>30>14>31>30>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>31>30>31>;31>30>31>30>31>30>;31>30>31>30>31>30>31>;31>30>48>;31>31>;31>31>30>;31>31>31>;31>32>;31>32>31>;31>41>;31>41>41>;31>48>;31>48>29>;31>48>30>;31>48>48>;32>;32>14>;32>14>31>;32>31>;32>31>30>;33>;34>;34>36>;34>36>37>;34>37>;36>;36>34>;36>34>37>;36>36>;36>37>;37>;37>34>;37>36>;37>38>;38>;38>14>;38>14>31>;38>33>;38>36>;39>;4>;41>;41>14>;41>31>;41>31>30>;41>41>;41>41>31>;41>41>41>;41>41>41>41>;42>;47>;47>48>;48>;48>13>;48>14>;48>14>31>;48>29>;48>29>14>;48>29>30>;48>29>48>;48>29>48>29>;48>30>;48>30>30>;48>31>;48>48>;48>48>48>;49>;49>14>;49>48>;49>49>;6>;6>6>;7>;8>;8>7>
10461-4428;SUCESSO;0;0;42;4;0;2;17;0;0;6;1;1;1;0;1;0;1;0;0;0;0;1;10;1;2;0;0;0;0;0;0;0;3;3;0;3;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;16;2;0;0;8;1;6;3;3;2;0;0;1;0;0;5;0;3;3;0;0;0;0;0;2;2;1;34;2;0;0;0;13;1;0;0;6;6;3;3;1;1;0;0;0;1;4;1;0;0;0;2;0;1;0;1;0;2;1;0;1;0;2;2;2;2;0;2;0;0;0;2;3;0;0;1;5;1;0;2;0;0;0;28;0;4;0;6;2;1;0;0;0;0;3;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0
10546-4428;SUCESSO;0;0;19;0;0;0;8;0;0;1;0;0;0;0;2;0;1;0;0;0;0;2;3;1;0;0;0;0;0;0;0;0;3;3;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;11;0;8;5;3;2;1;0;1;1;0;2;0;2;1;0;0;0;0;0;2;0;0;23;1;0;0;0;6;0;0;0;4;3;3;1;1;1;0;0;0;0;5;1;0;1;0;3;0;2;0;2;0;2;0;0;0;0;3;3;0;0;2;3;2;2;0;1;3;1;0;1;6;2;0;2;0;0;0;16;0;4;0;5;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
12849-4224;SUCESSO;0;0;50;0;0;0;26;0;0;8;3;0;0;1;1;0;1;8;6;0;0;2;4;1;1;0;0;0;0;0;0;0;3;3;0;1;0;1;2;1;0;0;1;0;0;10;7;0;0;0;1;0;18;7;5;3;2;0;2;1;1;0;0;0;0;0;0;5;0;4;1;2;0;0;0;1;0;1;0;40;0;0;0;0;14;6;3;0;2;2;1;1;3;2;1;0;0;1;2;0;1;0;0;1;0;12;9;1;0;1;0;0;1;1;1;1;0;0;1;3;1;1;0;0;1;0;0;1;6;2;1;0;1;0;0;17;0;1;1;4;0;1;0;0;2;0;15;0;2;1;10;7;0;1;0;1;0;0;0;0;2;0;1;0;0;0;1;0;0
13036-4429;insucesso;0;0;20;3;2;1;8;0;0;3;2;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;2;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;12;2;0;0;7;0;4;3;1;1;0;0;1;0;1;2;0;2;0;1;1;0;0;0;0;2;0;18;0;0;0;0;9;2;0;0;4;3;2;1;1;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;1;0;0;2;0;0;1;0;0;0;6;0;0;0;1;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0
14770-4429;SUCESSO;0;0;18;9;0;2;6;0;0;2;0;1;1;0;1;0;0;0;0;1;0;1;5;0;2;1;0;0;0;0;1;0;2;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;13;3;1;1;5;0;4;2;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;22;1;0;0;0;5;0;0;0;2;1;1;0;1;0;0;0;0;0;5;2;2;0;0;0;0;3;0;2;0;2;1;0;1;0;3;3;0;0;2;3;2;2;0;1;3;1;0;1;5;1;0;3;0;0;0;17;0;1;0;3;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0
14884-4428;insucesso;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;3;0;2;1;1;1;0;0;0;0;0;2;0;1;0;1;1;0;0;0;0;0;0;5;0;0;0;0;3;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15016-4428;SUCESSO;0;0;12;1;0;1;7;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15054-7111;SUCESSO;1;0;17;0;0;0;9;0;0;5;0;3;1;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;3;3;0;1;0;0;2;1;0;0;1;0;0;1;0;0;0;0;1;0;11;1;0;0;7;0;1;1;1;1;1;0;2;1;0;3;0;3;2;1;1;0;0;0;0;0;0;17;1;0;0;0;8;0;0;0;5;1;1;1;2;2;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10;0;1;0;1;0;0;0;0;0;0;3;0;0;0;1;0;0;1;0;0;0;0;2;0;1;0;1;1;9;3;2;0;0
15183-5786;insucesso;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;2;1;4;1;1;1;2;3;0;0;1;8;0;0;3;0;0;0;3;1;0;0;2;0;1;1;0;1;1;3;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
15735-5786;insucesso;2;0;11;5;1;3;5;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;2;0;2;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;3;0;1;0;0;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0;0;3;0;11;1;1;0;0;7;1;0;0;2;1;0;0;1;1;0;0;0;2;1;1;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;2;1;3;0;0;0;0;1;1;9;0;0;0;0;0;0;0;0;2;1;1;0;0;3;0;0;2;0;0;1;1;0
17555-6395;SUCESSO;0;1;3;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18344-4912;insucesso;2;0;21;1;0;0;12;2;1;9;0;3;2;3;1;0;1;0;0;0;0;0;3;0;1;0;0;1;4;0;0;0;3;3;0;3;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;16;2;2;2;8;0;5;3;2;2;0;0;0;0;1;7;1;5;0;2;2;2;2;1;0;4;0;19;3;1;1;0;15;2;2;2;7;4;2;1;7;5;2;2;2;2;1;1;1;2;0;2;1;0;0;0;0;2;2;2;1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;2;0;0;1;0;1;1;14;0;2;1;2;1;0;0;0;0;0;7;0;4;0;0;0;0;0;0;0;0;1;1;1;5;3;2;0;0;0;0;0;0
19173-4429;insucesso;0;0;12;3;0;1;4;1;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
19930-4428;SUCESSO;0;0;31;0;0;0;10;2;0;0;0;0;0;0;0;0;0;1;0;0;0;2;10;0;2;0;0;0;0;0;0;0;2;2;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;6;2;2;0;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;13;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;1;5;1;0;1;0;0;0;21;0;0;0;5;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;3;1;0;2;1;0;0;0;0;0;0;0;0;0
20415-4224;SUCESSO;0;1;58;5;0;3;18;2;0;6;1;4;2;1;0;0;0;2;2;3;2;2;6;0;2;0;0;2;0;0;4;0;3;3;0;3;0;0;3;2;0;1;1;2;1;3;1;0;0;0;0;0;30;7;3;2;18;5;8;4;3;3;3;3;4;1;1;8;0;4;1;0;0;0;0;4;0;1;1;52;4;1;0;0;23;3;1;0;15;6;4;3;3;2;0;0;0;0;2;1;1;4;1;1;0;3;3;0;0;15;3;0;9;4;1;1;0;0;1;6;1;1;1;0;1;0;0;1;5;1;0;1;1;0;1;20;0;0;0;7;0;2;1;1;0;0;8;1;0;0;3;1;0;0;0;1;1;0;0;0;1;1;0;0;22;12;5;6;0
20475-5786;SUCESSO;4;0;29;2;0;0;10;1;0;3;0;2;1;0;1;0;1;0;0;0;0;2;10;3;2;0;0;0;1;0;0;0;4;4;2;2;0;0;3;2;0;0;1;1;0;1;0;0;1;0;0;0;17;3;1;1;4;1;3;1;0;0;0;0;1;1;0;3;1;2;1;0;0;0;0;1;0;0;0;24;5;3;0;1;10;1;0;0;2;2;1;0;1;0;0;0;0;0;2;2;0;0;0;3;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;2;0;0;0;1;1;1;0;0;4;1;0;1;0;0;0;19;0;5;1;6;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
21206-5102;SUCESSO;0;0;51;1;0;0;13;0;0;6;0;2;1;0;2;1;0;1;0;1;0;1;10;1;2;0;0;0;0;0;0;0;4;4;0;2;0;0;3;1;0;0;1;0;0;0;0;0;0;0;0;0;42;1;0;0;17;1;6;0;0;0;0;0;2;1;0;5;0;1;0;0;0;0;0;0;1;1;0;35;3;2;1;0;16;0;0;0;6;2;0;0;0;0;0;0;0;1;4;1;0;0;0;1;0;1;0;0;0;3;1;0;0;0;1;1;0;0;1;3;1;1;0;0;1;0;0;0;4;0;0;1;0;0;0;23;0;4;1;4;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;3;1;1;1;0
21635-4428;SUCESSO;0;0;13;2;0;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;14;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;0;1;1;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0
21782-5786;insucesso;2;0;15;1;1;0;5;1;0;2;0;0;0;1;0;0;0;0;0;0;0;1;2;1;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;4;3;3;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;3;3;3;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;9;0;1;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21853-6019;SUCESSO;4;0;33;1;0;0;13;3;0;7;2;3;2;0;1;0;0;1;0;0;0;1;2;0;0;0;0;3;2;0;0;0;2;2;1;1;0;0;2;1;0;0;1;0;0;2;0;0;0;0;1;0;11;2;2;1;5;0;4;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;21;5;1;0;0;10;2;2;0;4;3;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;2;0;1;0;4;2;1;3;0;3;3;1;0;0;4;1;0;0;1;4;2;0;1;6;1;1;3;1;0;2;14;0;1;1;2;1;0;0;0;1;0;13;0;4;2;1;0;0;0;0;1;1;0;2;0;5;0;3;1;0;0;2;0;0
22435-4912;insucesso;5;1;37;3;0;1;18;3;1;10;1;1;0;0;1;0;0;0;0;0;0;1;3;1;2;1;0;1;1;1;0;0;2;2;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;20;2;1;1;6;0;2;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;37;5;1;0;0;15;1;0;0;5;2;0;0;0;0;0;0;0;1;3;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;4;1;1;1;0;1;0;0;1;3;1;0;0;0;0;0;12;0;3;0;4;1;2;0;0;0;0;4;1;3;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0
22450-4429;SUCESSO;0;0;21;1;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;1;1;0;1;0;0;0;0;2;1;0;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;15;0;0;0;5;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25;0;0;0;0;7;0;0;0;2;1;1;1;0;0;0;0;0;1;3;1;0;0;0;1;0;4;0;1;0;0;0;0;0;0;1;1;0;0;0;6;1;0;0;0;1;0;0;0;2;0;0;0;0;0;1;12;0;2;1;2;0;1;0;0;1;0;22;0;0;0;0;0;0;0;0;3;2;0;7;4;1;0;1;1;0;0;1;0;0
22566-4428;SUCESSO;0;0;19;2;0;1;6;1;0;3;1;0;0;1;0;0;0;0;0;4;2;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;11;1;0;0;0;4;2;0;0;0;0;0;0;2;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;4;0;0;2;0;2;2;2;1;0;2;0;0;0;1;2;1;0;0;4;1;1;2;0;0;0;8;0;0;0;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;0;0;0;2;2;1;0;1;1;0;0;0;0;0
22779-4224;insucesso;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
23060-4428;SUCESSO;0;0;21;0;0;0;5;0;0;2;2;0;0;0;0;0;0;3;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;12;5;1;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;1;1;0;0;2;0;0;1;0;0;0;9;0;1;0;1;0;0;0;1;0;0;4;0;3;2;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0
23467-4429;SUCESSO;0;5;31;1;0;0;17;1;0;5;3;0;0;1;0;0;0;1;0;0;0;3;5;0;4;2;0;4;0;0;0;0;2;2;0;2;0;0;5;4;0;2;1;0;0;0;0;0;0;0;0;0;15;6;3;3;3;0;2;1;1;1;0;1;1;1;0;4;1;3;0;0;0;0;0;0;0;1;0;25;3;1;1;1;10;4;2;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;1;2;0;0;0;0;1;0;0;0;6;1;1;1;0;0;0;10;0;1;0;5;1;3;1;0;0;0;7;5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;7;1;1;0;0
23859-6395;insucesso;0;0;5;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;4;0;4;2;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
24295-4224;insucesso;0;0;16;1;0;1;6;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;2;0;2;2;0;0;0;0;1;0;3;3;0;1;2;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;9;0;0;0;3;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;18;1;1;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;6;1;2;0;0;0;0;2;0;0;0;0;0;0;0;0;2;1;0;0;1;1;0;0;0;0;1;0;1;0;3;1;0;2;0;0;0;7;0;2;0;3;0;3;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
24303-7111;insucesso;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24701-4429;SUCESSO;0;1;83;0;0;0;52;0;0;18;0;11;2;2;15;6;2;9;6;0;0;5;6;0;2;0;0;0;1;0;0;0;3;3;0;0;0;1;13;10;0;1;3;1;1;12;1;0;8;0;2;2;71;4;2;0;42;3;17;10;5;3;2;0;3;0;3;7;1;3;3;0;0;0;0;0;2;3;1;89;1;0;0;0;45;0;0;0;25;7;3;2;3;1;0;0;0;0;22;12;6;0;0;7;0;13;10;3;0;1;0;0;1;0;1;1;0;0;1;3;1;1;0;0;2;0;0;1;9;0;0;1;0;0;0;24;0;4;1;5;0;0;0;2;0;0;15;0;0;0;11;1;8;2;2;4;3;0;1;0;2;1;1;1;16;2;2;1;0
25513-4912;SUCESSO;10;0;51;2;0;0;14;1;0;9;1;4;2;2;1;0;0;0;0;2;2;1;14;4;2;1;0;0;5;0;3;0;3;3;0;1;0;0;2;1;0;0;1;0;0;7;1;0;2;0;1;1;26;6;2;1;14;2;11;7;6;4;4;1;1;1;2;5;0;5;3;0;0;0;0;4;0;4;0;35;4;1;0;1;19;4;2;0;11;9;6;6;3;3;0;0;0;1;7;2;0;1;1;1;0;3;3;0;0;7;0;0;7;4;2;2;1;1;0;3;1;0;1;2;2;1;0;1;3;1;1;2;0;0;1;24;0;5;3;4;0;3;0;2;0;0;11;0;0;0;7;1;2;1;1;0;0;0;2;1;7;3;1;3;0;0;2;3;0
26766-5786;SUCESSO;13;0;242;11;0;4;141;17;0;78;13;15;5;14;22;5;0;1;0;0;0;4;13;4;4;3;0;0;10;0;0;0;5;5;1;3;0;0;24;18;0;3;6;10;5;0;0;0;0;0;0;0;129;47;23;14;33;6;9;4;2;1;1;0;4;1;0;29;3;13;6;1;0;0;0;1;0;5;1;181;45;19;10;2;109;33;14;0;27;6;4;2;21;9;1;0;0;5;32;10;5;0;0;1;0;3;0;2;0;1;1;1;0;0;2;2;1;0;1;6;0;0;1;1;2;1;0;0;7;2;0;2;0;0;0;22;0;5;1;8;1;5;3;1;2;0;20;0;3;1;0;0;0;0;0;3;1;0;3;1;13;3;6;6;4;1;3;1;0
27352-6395;SUCESSO;0;0;11;1;0;0;7;1;0;2;1;1;1;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;0;0;2;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;2;1;1;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27512-4224;SUCESSO;0;0;27;0;0;0;16;0;0;11;3;3;2;2;3;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;3;3;0;2;0;0;4;3;0;0;1;1;1;0;0;0;0;0;0;0;19;6;4;4;5;1;4;2;0;0;0;1;1;1;0;4;0;2;0;0;0;0;0;2;0;2;0;24;3;2;1;0;16;4;2;0;3;2;1;0;2;1;0;0;0;1;4;1;2;0;0;0;0;0;0;0;0;2;2;2;0;0;3;3;1;0;2;17;2;2;2;1;3;1;0;1;8;2;0;2;2;0;0;5;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
27547-4428;SUCESSO;0;0;32;0;0;0;10;2;0;4;0;2;2;0;1;0;0;0;0;1;1;4;6;0;3;1;0;0;0;0;0;0;3;3;0;2;0;0;3;2;0;2;1;1;1;0;0;0;0;0;0;0;24;2;1;1;9;0;8;3;2;2;1;0;0;0;0;4;0;4;1;1;1;0;0;0;2;0;0;25;3;2;1;0;11;2;1;0;4;3;0;0;2;2;1;0;0;0;3;1;0;1;1;1;0;0;0;0;0;2;0;0;2;1;1;1;1;1;0;3;0;0;0;1;1;0;0;0;6;1;0;1;1;0;0;16;0;5;0;7;3;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27699-4912;SUCESSO;8;0;43;2;0;0;10;0;0;3;1;0;0;0;3;0;0;2;0;0;0;6;4;0;1;0;0;0;1;0;0;0;4;4;0;3;0;0;4;3;0;0;1;3;0;0;0;0;0;0;0;0;15;6;0;0;6;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;31;9;2;1;1;10;3;0;0;2;1;1;0;0;0;0;0;0;0;7;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;3;3;1;1;2;10;3;2;2;1;5;0;0;2;9;0;0;3;4;0;0;11;0;0;0;4;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0
